Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
280	1412	3.45e+19	0	0	100000	1.9775	1e-05	8.137584e+24	7.303122e+24	3.897064e+24	3.406058e+24	8.107476e+23	2.371453e+22	5.91192e+23	5.305687e+23	2.8312e+23	2.474487e+23	5.890046e+22	1.722851e+21	0.002914198	1.064146e+24	0	0	0	8.699195e+23	2.537484e+22	1.688512e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.615944e+24	4.360036e+15	7.615944e+24	3.442824e+24	6.807435e+16	3.442824e+24	1.843128e+24	1.896523e+07	1.843128e+24	6.885648e+24	2.545074e+07	6.885648e+24	2.051784e+24	3.015668e+08	2.051784e+24	6.572664e+24	2.902256e+16	6.572664e+24	7.388828e+23	3.542975e-10	0.0001376475	1.326886e+13	448520.4	6918102	7.823843e-08	1.308512e-14	3.382473e-22	0.1736246	0.5	0.001346447	1	1.188102	0.1477465	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02735116	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0225	0	1.49777e-21	0	1.49777e-21	0	-536.0271	0	-536.0271	0	30492.85	77194.93	5.716944	8543.778	3657778	1.106061	0	0	0	1	2	0	0	0	
308	1412	3.45e+19	0	0	100000	1.97775	1e-05	8.951342e+24	7.989958e+24	4.30153e+24	3.688429e+24	9.335848e+23	2.779915e+22	6.503112e+23	5.804671e+23	3.125043e+23	2.679628e+23	6.782454e+22	2.019596e+21	0.003105584	1.17056e+24	0	0	0	9.564151e+23	2.840877e+22	1.857363e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.377538e+24	5.239997e+15	8.377538e+24	3.787106e+24	7.34626e+16	3.787106e+24	2.027441e+24	2.085095e+07	2.027441e+24	7.574213e+24	2.798132e+07	7.574213e+24	2.256962e+24	3.315517e+08	2.256962e+24	7.22993e+24	3.190828e+16	7.22993e+24	7.231859e+23	3.677821e-10	0.000150699	1.266728e+13	529006.9	8493230	8.35592e-08	1.49254e-14	4.120564e-22	0.1890642	0.5	0.00156589	1	1.306912	0.1625212	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02723474	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02225	0	1.56597e-21	0	1.56597e-21	0	-535.5043	0	-535.5043	0	30489	77194.93	6.288638	8542.698	3657778	1.106061	0	0	0	1	2	0	0	0	
336	1412	3.45e+19	0	0	100000	1.978	1e-05	9.765101e+24	8.670739e+24	4.706097e+24	3.964642e+24	1.061787e+24	3.257516e+22	7.094304e+23	6.299255e+23	3.418959e+23	2.880296e+23	7.713835e+22	2.366571e+21	0.003335875	1.276975e+24	0	0	0	1.042454e+24	3.189911e+22	2.026214e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.139133e+24	6.250664e+15	9.139133e+24	4.131389e+24	7.859725e+16	4.131389e+24	2.211754e+24	2.273069e+07	2.211754e+24	8.262778e+24	3.050387e+07	8.262778e+24	2.462141e+24	3.614414e+08	2.462141e+24	7.887197e+24	3.478485e+16	7.887197e+24	7.089906e+23	3.80187e-10	0.0001632003	1.209658e+13	617481.5	1.024438e+07	8.876218e-08	1.684199e-14	4.939214e-22	0.2037305	0.5	0.001792428	1	1.425722	0.1772958	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02711849	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.022	0	1.638093e-21	0	1.638093e-21	0	-534.9757	0	-534.9757	0	30485.15	77194.93	6.860333	8541.619	3657778	1.106061	0	0	0	1	2	0	0	0	
364	1412	3.45e+19	0	0	100000	1.97825	1e-05	1.057886e+25	9.345709e+24	5.111003e+24	4.234707e+24	1.194793e+24	3.835657e+22	7.685496e+23	6.789618e+23	3.713122e+23	3.076496e+23	8.680122e+22	2.786589e+21	0.003625776	1.383389e+24	0	0	0	1.127793e+24	3.609011e+22	2.195066e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.900727e+24	7.409833e+15	9.900727e+24	4.475671e+24	8.347037e+16	4.475671e+24	2.396066e+24	2.460051e+07	2.396066e+24	8.951342e+24	3.30131e+07	8.951342e+24	2.667319e+24	3.911735e+08	2.667319e+24	8.544463e+24	3.764624e+16	8.544463e+24	6.962973e+23	3.918077e-10	0.0001754294	1.15534e+13	714374.1	1.218661e+07	9.388664e-08	1.884278e-14	5.84501e-22	0.2176982	0.5	0.002025892	1	1.544533	0.1920705	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02700245	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02175	0	1.714411e-21	0	1.714411e-21	0	-534.4412	0	-534.4412	0	30481.29	77194.93	7.432027	8540.539	3657778	1.106061	0	0	0	1	2	0	0	0	
392	1412	3.45e+19	0	0	100000	1.9785	1e-05	1.139262e+25	1.001511e+25	5.515117e+24	4.499992e+24	1.331949e+24	4.555923e+22	8.276688e+23	7.275934e+23	4.006709e+23	3.269225e+23	9.676554e+22	3.309859e+21	0.003999013	1.489804e+24	0	0	0	1.212128e+24	4.128466e+22	2.363917e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.066232e+25	8.737302e+15	1.066232e+25	4.819954e+24	8.807037e+16	4.819954e+24	2.580379e+24	2.64551e+07	2.580379e+24	9.639907e+24	3.550191e+07	9.639907e+24	2.872498e+24	4.206634e+08	2.872498e+24	9.20173e+24	4.048433e+16	9.20173e+24	6.847142e+23	4.027604e-10	0.0001873865	1.103568e+13	820040.4	1.433413e+07	9.895728e-08	2.093307e-14	6.844113e-22	0.2310107	0.5	0.002265884	1	1.663343	0.2068451	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02688663	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0215	0	1.795223e-21	0	1.795223e-21	0	-533.9005	0	-533.9005	0	30477.44	77194.93	8.003722	8539.46	3657778	1.106061	0	0	0	1	2	0	0	0	
420	1412	3.45e+19	0	0	100000	1.97875	1e-05	1.220638e+25	1.067914e+25	5.918851e+24	4.76029e+24	1.472544e+24	5.469117e+22	8.86788e+23	7.75835e+23	4.30002e+23	3.45833e+23	1.069797e+23	3.97329e+21	0.004480541	1.596218e+24	0	0	0	1.295114e+24	4.782785e+22	2.532768e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.142392e+25	1.025502e+16	1.142392e+25	5.164236e+24	9.238274e+16	5.164236e+24	2.764692e+24	2.828789e+07	2.764692e+24	1.032847e+25	3.796145e+07	1.032847e+25	3.077676e+24	4.498066e+08	3.077676e+24	9.858996e+24	4.328904e+16	9.858996e+24	6.740599e+23	4.131599e-10	0.0001991323	1.054214e+13	934759	1.670026e+07	1.039894e-07	2.311616e-14	7.942208e-22	0.2436939	0.5	0.002511837	1	1.782153	0.2216198	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02677107	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02125	0	1.880847e-21	0	1.880847e-21	0	-533.3535	0	-533.3535	0	30473.59	77194.93	8.575417	8538.381	3657778	1.106061	0	0	0	1	2	0	0	0	
448	1412	3.45e+19	0	0	100000	1.979	1e-05	1.302013e+25	1.133799e+25	6.322152e+24	5.015836e+24	1.615823e+24	6.632358e+22	9.459072e+23	8.237e+23	4.593016e+23	3.643983e+23	1.173889e+23	4.81838e+21	0.005093925	1.702633e+24	0	0	0	1.376392e+24	5.607883e+22	2.701619e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.218551e+25	1.198729e+16	1.218551e+25	5.508518e+24	9.639166e+16	5.508518e+24	2.949005e+24	3.009136e+07	2.949005e+24	1.101704e+25	4.038165e+07	1.101704e+25	3.282854e+24	4.784837e+08	3.282854e+24	1.051626e+25	4.60489e+16	1.051626e+25	6.641726e+23	4.230605e-10	0.0002106575	1.007194e+13	1058724	1.929717e+07	1.089919e-07	2.539369e-14	9.144424e-22	0.2557636	0.5	0.002763062	1	1.900963	0.2363944	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02665578	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.021	0	1.971634e-21	0	1.971634e-21	0	-532.8001	0	-532.8001	0	30469.74	77194.93	9.147111	8537.303	3657778	1.106061	0	0	0	1	2	0	0	0	
476	1412	3.45e+19	0	0	100000	1.97925	1e-05	1.383389e+25	1.199181e+25	6.725089e+24	5.266723e+24	1.761034e+24	8.104708e+22	1.005026e+24	8.712e+23	4.885749e+23	3.826252e+23	1.279383e+23	5.888036e+21	0.005858588	1.809048e+24	0	0	0	1.455625e+24	6.63756e+22	2.87047e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29471e+25	1.396119e+16	1.29471e+25	5.852801e+24	1.000822e+17	5.852801e+24	3.133318e+24	3.185772e+07	3.133318e+24	1.17056e+25	4.275205e+07	1.17056e+25	3.488033e+24	5.065706e+08	3.488033e+24	1.117353e+25	4.875197e+16	1.117353e+25	6.549606e+23	4.325124e-10	0.0002219726	9.624446e+12	1192053	2.213577e+07	1.139691e-07	2.776592e-14	1.045528e-21	0.2672315	0.5	0.003018789	1	2.019773	0.2511691	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0265408	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02075	0	2.067959e-21	0	2.067959e-21	0	-532.2401	0	-532.2401	0	30465.9	77194.93	9.718805	8536.225	3657778	1.106061	0	0	0	1	2	0	0	0	
504	1412	3.45e+19	0	0	100000	1.9795	1e-05	1.464765e+25	1.264076e+25	7.127562e+24	5.513202e+24	1.907467e+24	9.942016e+22	1.064146e+24	9.183461e+23	5.178144e+23	4.005318e+23	1.385766e+23	7.222832e+21	0.006787447	1.915462e+24	0	0	0	1.532531e+24	7.899935e+22	3.039321e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37087e+25	1.620725e+16	1.37087e+25	6.197083e+24	1.034424e+17	6.197083e+24	3.31763e+24	3.357962e+07	3.31763e+24	1.239417e+25	4.506279e+07	1.239417e+25	3.693211e+24	5.339506e+08	3.693211e+24	1.18308e+25	5.1387e+16	1.18308e+25	6.463439e+23	4.415555e-10	0.0002330817	9.19915e+12	1334811	2.522557e+07	1.189226e-07	3.023198e-14	1.187866e-21	0.2781085	0.5	0.003278208	1	2.138584	0.2659437	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02642615	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0205	0	2.170234e-21	0	2.170234e-21	0	-531.6734	0	-531.6734	0	30462.05	77194.93	10.2905	8535.147	3657778	1.106061	0	0	0	1	2	0	0	0	
532	1412	3.45e+19	0	0	100000	1.97975	1e-05	1.546141e+25	1.328498e+25	7.529503e+24	5.75548e+24	2.054506e+24	1.219203e+23	1.123265e+24	9.651483e+23	5.470151e+23	4.181332e+23	1.49259e+23	8.857461e+21	0.007885461	2.021877e+24	0	0	0	1.606914e+24	9.414588e+22	3.208172e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.447029e+25	1.87604e+16	1.447029e+25	6.541366e+24	1.064658e+17	6.541365e+24	3.501943e+24	3.525095e+07	3.501943e+24	1.308273e+25	4.730566e+07	1.308273e+25	3.89839e+24	5.605264e+08	3.89839e+24	1.248806e+25	5.394464e+16	1.248806e+25	6.382581e+23	4.50228e-10	0.0002439958	8.795532e+12	1487034	2.857464e+07	1.23852e-07	3.279014e-14	1.341784e-21	0.2884068	0.5	0.003540512	1	2.257394	0.2807184	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02631186	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02025	0	2.278904e-21	0	2.278904e-21	0	-531.0998	0	-531.0998	0	30458.2	77194.93	10.86219	8534.069	3657778	1.106061	0	0	0	1	2	0	0	0	
560	1412	3.45e+19	0	0	100000	1.98	1e-05	1.627517e+25	1.39246e+25	7.930834e+24	5.993763e+24	2.201664e+24	1.489071e+23	1.182384e+24	1.011616e+24	5.761717e+23	4.354443e+23	1.5995e+23	1.081804e+22	0.009149342	2.128291e+24	0	0	0	1.67868e+24	1.119094e+23	3.377023e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.523189e+25	2.166072e+16	1.523189e+25	6.885648e+24	1.091527e+17	6.885648e+24	3.686256e+24	3.686745e+07	3.686256e+24	1.37713e+25	4.947495e+07	1.37713e+25	4.103568e+24	5.862305e+08	4.103568e+24	1.314533e+25	5.641838e+16	1.314533e+25	6.306456e+23	4.585627e-10	0.0002547242	8.413024e+12	1648765	3.21897e+07	1.287557e-07	3.543809e-14	1.507555e-21	0.2981415	0.5	0.003804929	1	2.376204	0.295493	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02619795	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02	0	2.394456e-21	0	2.394456e-21	0	-530.5192	0	-530.5192	0	30454.36	77194.93	11.43389	8532.992	3657778	1.106061	0	0	0	1	2	0	0	0	
588	1412	3.45e+19	0	0	100000	1.98025	1e-05	1.708893e+25	1.455972e+25	8.331506e+24	6.228218e+24	2.3486e+24	1.80602e+23	1.241503e+24	1.057758e+24	6.052804e+23	4.524773e+23	1.706248e+23	1.312066e+22	0.01056837	2.234706e+24	0	0	0	1.747838e+24	1.322805e+23	3.545873e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.599348e+25	2.495521e+16	1.599348e+25	7.22993e+24	1.115105e+17	7.22993e+24	3.870569e+24	3.842708e+07	3.870569e+24	1.445986e+25	5.156793e+07	1.445986e+25	4.308746e+24	6.110302e+08	4.308746e+24	1.380259e+25	5.880509e+16	1.380259e+25	6.234572e+23	4.665886e-10	0.0002652758	8.050974e+12	1820078	3.607626e+07	1.336319e-07	3.817315e-14	1.685407e-21	0.307331	0.5	0.00407075	1	2.495014	0.3102677	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02608444	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01975	0	2.517419e-21	0	2.517419e-21	0	-529.9313	0	-529.9313	0	30450.51	77194.93	12.00558	8531.915	3657778	1.106061	0	0	0	1	2	0	0	0	
616	1412	3.45e+19	0	0	100000	1.9805	1e-05	1.790268e+25	1.519048e+25	8.731476e+24	6.459001e+24	2.495121e+24	2.170875e+23	1.300622e+24	1.103582e+24	6.34338e+23	4.692436e+23	1.812695e+23	1.577132e+22	0.01212598	2.34112e+24	0	0	0	1.814491e+24	1.551568e+23	3.714724e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.675508e+25	2.8699e+16	1.675508e+25	7.574213e+24	1.135533e+17	7.574213e+24	4.054882e+24	3.993005e+07	4.054882e+24	1.514843e+25	5.358486e+07	1.514843e+25	4.513925e+24	6.349289e+08	4.513925e+24	1.445986e+25	6.110508e+16	1.445986e+25	6.166508e+23	4.743304e-10	0.0002756581	7.708642e+12	2001103	4.023883e+07	1.384789e-07	4.099254e-14	1.875534e-21	0.3159968	0.5	0.004337347	1	2.613824	0.3250423	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02597136	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0195	0	2.648369e-21	0	2.648369e-21	0	-529.336	0	-529.336	0	30446.67	77194.93	12.57728	8530.838	3657778	1.106061	0	0	0	1	2	0	0	0	
644	1412	3.45e+19	0	0	100000	1.98075	1e-05	1.871644e+25	1.581696e+25	9.130705e+24	6.686252e+24	2.641165e+24	2.583203e+23	1.359742e+24	1.149095e+24	6.633418e+23	4.857534e+23	1.918795e+23	1.876686e+22	0.01380178	2.447535e+24	0	0	0	1.878816e+24	1.803618e+23	3.883575e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.751667e+25	3.295713e+16	1.751667e+25	7.918495e+24	1.153004e+17	7.918495e+24	4.239194e+24	4.137856e+07	4.239194e+24	1.583699e+25	5.552872e+07	1.583699e+25	4.719103e+24	6.579618e+08	4.719103e+24	1.511713e+25	6.332175e+16	1.511713e+25	6.101904e+23	4.818097e-10	0.0002858779	7.385205e+12	2192033	4.46812e+07	1.432952e-07	4.389353e-14	2.07811e-21	0.3241627	0.5	0.00460418	1	2.732634	0.339817	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02585873	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01925	0	2.787938e-21	0	2.787938e-21	0	-528.7331	0	-528.7331	0	30442.83	77194.93	13.14897	8529.761	3657778	1.106061	0	0	0	1	2	0	0	0	
672	1412	3.45e+19	0	0	100000	1.981	1e-05	1.95302e+25	1.643927e+25	9.529159e+24	6.910106e+24	2.786782e+24	3.041541e+23	1.418861e+24	1.194306e+24	6.922893e+23	5.020163e+23	2.024585e+23	2.209667e+22	0.01557353	2.553949e+24	0	0	0	1.941039e+24	2.07668e+23	4.052426e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.827827e+25	3.780619e+16	1.827827e+25	8.262778e+24	1.167749e+17	8.262777e+24	4.423507e+24	4.277648e+07	4.423507e+24	1.652556e+25	5.740467e+07	1.652556e+25	4.924282e+24	6.8019e+08	4.924282e+24	1.577439e+25	6.546097e+16	1.577439e+25	6.040451e+23	4.890456e-10	0.0002959416	7.07978e+12	2393130	4.94066e+07	1.480796e-07	4.687353e-14	2.293291e-21	0.3318543	0.5	0.0048708	1	2.851445	0.3545916	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02574658	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.019	0	2.936815e-21	0	2.936815e-21	0	-528.1224	0	-528.1224	0	30438.99	77194.93	13.72067	8528.685	3657778	1.106061	0	0	0	1	2	0	0	0	
700	1412	3.45e+19	0	0	100000	1.98125	1e-05	2.034396e+25	1.705749e+25	9.926805e+24	7.130686e+24	2.932102e+24	3.543676e+23	1.47798e+24	1.239219e+24	7.211781e+23	5.180413e+23	2.130159e+23	2.574465e+22	0.01741881	2.660364e+24	0	0	0	2.001417e+24	2.368189e+23	4.221277e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.903986e+25	4.333678e+16	1.903986e+25	8.60706e+24	1.180018e+17	8.60706e+24	4.60782e+24	4.412872e+07	4.60782e+24	1.721412e+25	5.921935e+07	1.721412e+25	5.12946e+24	7.016922e+08	5.12946e+24	1.643166e+25	6.753033e+16	1.643166e+25	5.981878e+23	4.96055e-10	0.000305855	6.79144e+12	2604717	5.441795e+07	1.528315e-07	4.993021e-14	2.521232e-21	0.339098	0.5	0.005136839	1	2.970255	0.3693663	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02563492	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01875	0	3.095755e-21	0	3.095755e-21	0	-527.5036	0	-527.5036	0	30435.15	77194.93	14.29236	8527.609	3657778	1.106061	0	0	0	1	2	0	0	0	
728	1412	3.45e+19	0	0	100000	1.9815	1e-05	2.115772e+25	1.767172e+25	1.032361e+25	7.348109e+24	3.077308e+24	4.086901e+23	1.537099e+24	1.283843e+24	7.50006e+23	5.33837e+23	2.235651e+23	2.969116e+22	0.01931636	2.766779e+24	0	0	0	2.060217e+24	2.67549e+23	4.390128e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.980145e+25	4.965551e+16	1.980145e+25	8.951342e+24	1.190062e+17	8.951342e+24	4.792133e+24	4.544088e+07	4.792133e+24	1.790268e+25	6.098022e+07	1.790268e+25	5.334638e+24	7.225568e+08	5.334638e+24	1.708893e+25	6.953832e+16	1.708893e+25	5.925947e+23	5.028529e-10	0.0003156235	6.51924e+12	2827176	5.971803e+07	1.575509e-07	5.306149e-14	2.762084e-21	0.3459205	0.5	0.005402006	1	3.089065	0.3841409	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02552379	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0185	0	3.265583e-21	0	3.265583e-21	0	-526.8767	0	-526.8767	0	30431.31	77194.93	14.86406	8526.533	3657778	1.106061	0	0	0	1	2	0	0	0	
756	1412	3.45e+19	0	0	100000	1.98175	1e-05	2.197148e+25	1.828204e+25	1.071955e+25	7.562483e+24	3.222615e+24	4.668256e+23	1.596218e+24	1.328182e+24	7.78771e+23	5.494111e+23	2.341216e+23	3.391468e+22	0.02124689	2.873193e+24	0	0	0	2.117697e+24	2.995982e+23	4.558978e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.056305e+25	5.688812e+16	2.056305e+25	9.295625e+24	1.198126e+17	9.295625e+24	4.976446e+24	4.671872e+07	4.976446e+24	1.859125e+25	6.269503e+07	1.859125e+25	5.539817e+24	7.428757e+08	5.539817e+24	1.774619e+25	7.14938e+16	1.774619e+25	5.87245e+23	5.09453e-10	0.0003252523	6.262238e+12	3060932	6.53095e+07	1.62238e-07	5.626554e-14	3.016001e-21	0.3523482	0.5	0.005666075	1	3.207875	0.3989156	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02541319	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01825	0	3.447208e-21	0	3.447208e-21	0	-526.2413	0	-526.2413	0	30427.47	77194.93	15.43575	8525.458	3657778	1.106061	0	0	0	1	2	0	0	0	
784	1412	3.45e+19	0	0	100000	1.982	1e-05	2.278524e+25	1.888852e+25	1.111461e+25	7.773911e+24	3.368249e+24	5.284706e+23	1.655338e+24	1.372243e+24	8.074713e+23	5.647713e+23	2.447018e+23	3.839316e+22	0.02319355	2.979608e+24	0	0	0	2.174102e+24	3.327224e+23	4.727829e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.132464e+25	6.518285e+16	2.132464e+25	9.639907e+24	1.204435e+17	9.639907e+24	5.160758e+24	4.796789e+07	5.160758e+24	1.927981e+25	6.437138e+07	1.927981e+25	5.744995e+24	7.627388e+08	5.744995e+24	1.840346e+25	7.340541e+16	1.840346e+25	5.821199e+23	5.158676e-10	0.0003347463	6.019509e+12	3306444	7.119509e+07	1.668932e-07	5.954079e-14	3.283142e-21	0.3584063	0.5	0.005928871	1	3.326685	0.4136902	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02530315	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.018	0	3.641625e-21	0	3.641625e-21	0	-525.5972	0	-525.5972	0	30423.63	77194.93	16.00745	8524.382	3657778	1.106061	0	0	0	1	2	0	0	0	
