Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid oxide) (/)	JOG (Perovskite) (/)	JOG (Ba3MoO6) (/)	JOG (BaO) (/)	JOG (other phases) (/)	JOG (HCP) (/)	JOG (MoPd2) (/)	JOG (FCC) (/)	JOG (liquid metallic) (/)	JOG (MoO2) (/)	JOG (Sigma) (/)	
24506.05406	1128	3.45e+19	0	0	6805700	2	1e-05	7.122145e+26	3.794472e+26	3.518521e+26	2.759506e+25	1.820883e+25	3.145585e+26	5.174208e+25	2.756668e+25	2.556191e+25	2.004769e+24	1.322864e+24	2.285254e+25	0.4416626	1.156263e+27	0	0	0	0	4.211874e+20	1.156262e+27	6.665598e+26	0	6.665598e+26	3.013215e+26	0	3.013215e+26	1.613136e+26	0	1.613136e+26	6.026431e+26	0	6.026431e+26	1.795755e+26	0	1.795755e+26	5.752502e+26	0	5.752502e+26	3.511609e+23	9.434978e-10	0.001235428	6.081572e+12	1.174659e+07	2.816723e+07	1.428009e-07	4.359123e-14	2.056679e-21	0.2651032	0.5	0.003752351	0.7948057	103.9846	12.93101	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009681532	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4776.127	8448.095	1.702578e-12	1	6	0.4520559	1	2	0.1074241	0	0	0	0.01451176	0.001154663	0	0.01267726	0	0.009014118	0	0	0	
24515.8919	1128	3.45e+19	0	0	6808400	2	1e-05	7.125005e+26	3.795449e+26	3.519451e+26	2.759976e+25	1.835619e+25	3.145994e+26	5.176285e+25	2.757377e+25	2.556866e+25	2.005111e+24	1.33357e+24	2.285551e+25	0.4415428	1.156727e+27	0	0	0	0	4.211874e+20	1.156726e+27	6.668274e+26	0	6.668274e+26	3.014425e+26	0	3.014425e+26	1.613783e+26	0	1.613783e+26	6.02885e+26	0	6.02885e+26	1.796476e+26	0	1.796476e+26	5.754811e+26	0	5.754811e+26	3.511325e+23	9.435766e-10	0.001235637	6.081572e+12	1.184171e+07	2.817104e+07	1.429737e-07	4.369683e-14	2.064156e-21	0.2657454	0.5	0.003765994	0.8040845	104.0264	12.9362	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009677788	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4778.044	8448.095	1.702578e-12	1	6	0.4520559	1	2	0.1074672	0	0	0	0.01451759	0.001155127	0	0.01268235	0	0.009017737	0	0	0	
24525.72973	1128	3.45e+19	0	0	6811100	2	1e-05	7.127864e+26	3.796425e+26	3.52038e+26	2.760446e+25	1.850515e+25	3.146387e+26	5.178363e+25	2.758086e+25	2.557541e+25	2.005452e+24	1.344392e+24	2.285837e+25	0.4414208	1.157191e+27	0	0	0	0	4.211874e+20	1.157191e+27	6.670949e+26	0	6.670949e+26	3.015635e+26	0	3.015635e+26	1.614431e+26	0	1.614431e+26	6.031269e+26	0	6.031269e+26	1.797196e+26	0	1.797196e+26	5.757121e+26	0	5.757121e+26	3.51104e+23	9.436553e-10	0.001235847	6.081572e+12	1.193786e+07	2.81749e+07	1.43148e-07	4.380344e-14	2.071715e-21	0.2663938	0.5	0.003779786	0.8129437	104.0681	12.9414	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009674051	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4779.962	8448.095	1.702578e-12	1	6	0.4520559	1	2	0.1075103	0	0	0	0.01452342	0.00115559	0	0.01268744	0	0.009021357	0	0	0	
24535.56757	1128	3.45e+19	0	0	6813800	2	1e-05	7.130723e+26	3.797401e+26	3.521309e+26	2.760915e+25	1.865564e+25	3.146766e+26	5.18044e+25	2.758795e+25	2.558216e+25	2.005793e+24	1.355324e+24	2.286112e+25	0.4412969	1.157655e+27	0	0	0	0	4.211874e+20	1.157655e+27	6.673625e+26	0	6.673625e+26	3.016844e+26	0	3.016844e+26	1.615078e+26	0	1.615078e+26	6.033689e+26	0	6.033689e+26	1.797917e+26	0	1.797917e+26	5.75943e+26	0	5.75943e+26	3.510756e+23	9.43734e-10	0.001236056	6.081572e+12	1.2035e+07	2.817881e+07	1.433237e-07	4.391102e-14	2.079352e-21	0.267048	0.5	0.003793719	0.8214023	104.1098	12.94659	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009670322	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4781.88	8448.095	1.702577e-12	1	6	0.4520558	1	2	0.1075536	0	0	0	0.01452911	0.001156159	0	0.01269251	0	0.009024956	0	0	0	
24545.40541	1128	3.45e+19	0	0	6816500	2	1e-05	7.133582e+26	3.798376e+26	3.522238e+26	2.761384e+25	1.880757e+25	3.14713e+26	5.182517e+25	2.759504e+25	2.558891e+25	2.006134e+24	1.366362e+24	2.286376e+25	0.4411711	1.158119e+27	0	0	0	0	4.211874e+20	1.158119e+27	6.676301e+26	0	6.676301e+26	3.018054e+26	0	3.018054e+26	1.615726e+26	0	1.615726e+26	6.036108e+26	0	6.036108e+26	1.798638e+26	0	1.798638e+26	5.761739e+26	0	5.761739e+26	3.510471e+23	9.438127e-10	0.001236265	6.081572e+12	1.213307e+07	2.818276e+07	1.435006e-07	4.401951e-14	2.087063e-21	0.2677078	0.5	0.003807787	0.8294784	104.1516	12.95178	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009666599	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4783.798	8448.095	1.702577e-12	1	6	0.4520558	1	2	0.1075967	0	0	0	0.01453493	0.001156623	0	0.0126976	0	0.009028576	0	0	0	
24555.24325	1128	3.45e+19	0	0	6819200	2	1e-05	7.136441e+26	3.799352e+26	3.523166e+26	2.761853e+25	1.896089e+25	3.147481e+26	5.184594e+25	2.760213e+25	2.559565e+25	2.006475e+24	1.377501e+24	2.286631e+25	0.4410434	1.158584e+27	0	0	0	0	4.211874e+20	1.158583e+27	6.678977e+26	0	6.678977e+26	3.019264e+26	0	3.019264e+26	1.616373e+26	0	1.616373e+26	6.038527e+26	0	6.038527e+26	1.799359e+26	0	1.799359e+26	5.764049e+26	0	5.764049e+26	3.510187e+23	9.438913e-10	0.001236473	6.081572e+12	1.223203e+07	2.818677e+07	1.436788e-07	4.412885e-14	2.094844e-21	0.2683728	0.5	0.003821983	0.8371893	104.1933	12.95697	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009662884	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4785.716	8448.095	1.702577e-12	1	6	0.4520558	1	2	0.1076399	0	0	0	0.01454076	0.001157087	0	0.01270269	0	0.009032196	0	0	0	
24565.08109	1128	3.45e+19	0	0	6821900	2	1e-05	7.1393e+26	3.800327e+26	3.524095e+26	2.762322e+25	1.911552e+25	3.147818e+26	5.186671e+25	2.760921e+25	2.56024e+25	2.006815e+24	1.388735e+24	2.286876e+25	0.4409141	1.159048e+27	0	0	0	0	4.211874e+20	1.159047e+27	6.681653e+26	0	6.681653e+26	3.020473e+26	0	3.020473e+26	1.617021e+26	0	1.617021e+26	6.040946e+26	0	6.040946e+26	1.80008e+26	0	1.80008e+26	5.766358e+26	0	5.766358e+26	3.509903e+23	9.439698e-10	0.001236682	6.081572e+12	1.233185e+07	2.819082e+07	1.43858e-07	4.423901e-14	2.102693e-21	0.2690427	0.5	0.003836303	0.8445515	104.2351	12.96216	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009659175	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4787.634	8448.095	1.702575e-12	1	6	0.4520558	1	2	0.1076831	0	0	0	0.01454645	0.001157659	0	0.01270776	0	0.009035795	0	0	0	
24574.91892	1128	3.45e+19	0	0	6824600	2	1e-05	7.14216e+26	3.801302e+26	3.525023e+26	2.762791e+25	1.927141e+25	3.148144e+26	5.188748e+25	2.761629e+25	2.560914e+25	2.007156e+24	1.40006e+24	2.287113e+25	0.4407832	1.159512e+27	0	0	0	0	4.211874e+20	1.159512e+27	6.684329e+26	0	6.684329e+26	3.021683e+26	0	3.021683e+26	1.617669e+26	0	1.617669e+26	6.043366e+26	0	6.043366e+26	1.800801e+26	0	1.800801e+26	5.768667e+26	0	5.768667e+26	3.50962e+23	9.440484e-10	0.001236891	6.081572e+12	1.243248e+07	2.819492e+07	1.440382e-07	4.434993e-14	2.110606e-21	0.2697173	0.5	0.003850741	0.8515808	104.2768	12.96735	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009655474	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4789.551	8448.095	1.702575e-12	1	6	0.4520558	1	2	0.1077263	0	0	0	0.01455227	0.001158123	0	0.01271285	0	0.009039415	0	0	0	
24584.75676	1128	3.45e+19	0	0	6827300	2	1e-05	7.145019e+26	3.802276e+26	3.52595e+26	2.763259e+25	1.942849e+25	3.148457e+26	5.190826e+25	2.762338e+25	2.561588e+25	2.007496e+24	1.411472e+24	2.287341e+25	0.4406507	1.159976e+27	0	0	0	0	4.211874e+20	1.159976e+27	6.687005e+26	0	6.687005e+26	3.022893e+26	0	3.022893e+26	1.618316e+26	0	1.618316e+26	6.045785e+26	0	6.045785e+26	1.801522e+26	0	1.801522e+26	5.770977e+26	0	5.770977e+26	3.509336e+23	9.441269e-10	0.0012371	6.081572e+12	1.253387e+07	2.819908e+07	1.442194e-07	4.446157e-14	2.118581e-21	0.2703963	0.5	0.00386529	0.8582923	104.3186	12.97254	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.00965178	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4791.469	8448.095	1.702575e-12	1	6	0.4520558	1	2	0.1077694	0	0	0	0.0145581	0.001158586	0	0.01271795	0	0.009043034	0	0	0	
24594.5946	1128	3.45e+19	0	0	6830000	2	1e-05	7.147878e+26	3.803251e+26	3.526878e+26	2.763728e+25	1.958671e+25	3.14876e+26	5.192903e+25	2.763045e+25	2.562262e+25	2.007836e+24	1.422966e+24	2.287561e+25	0.4405168	1.16044e+27	0	0	0	0	4.211874e+20	1.16044e+27	6.689681e+26	0	6.689681e+26	3.024102e+26	0	3.024102e+26	1.618964e+26	0	1.618964e+26	6.048204e+26	0	6.048204e+26	1.802243e+26	0	1.802243e+26	5.773286e+26	0	5.773286e+26	3.509053e+23	9.442054e-10	0.001237308	6.081572e+12	1.2636e+07	2.820329e+07	1.444015e-07	4.45739e-14	2.126614e-21	0.2710794	0.5	0.003879947	0.8647002	104.3603	12.97773	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009648093	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4793.387	8448.095	1.702574e-12	1	6	0.4520558	1	2	0.1078127	0	0	0	0.01456378	0.001159159	0	0.01272302	0	0.009046634	0	0	0	
24594.5946	1128	3.45e+19	0	0	6830000	2	1e-05	7.147878e+26	3.803251e+26	3.526902e+26	2.763488e+25	1.958671e+25	3.14876e+26	5.192903e+25	2.763045e+25	2.562279e+25	2.007662e+24	1.422966e+24	2.287561e+25	0.4405168	1.16044e+27	0	0	0	0	4.211874e+20	1.16044e+27	6.689681e+26	0	6.689681e+26	3.024102e+26	0	3.024102e+26	1.618964e+26	0	1.618964e+26	6.048204e+26	0	6.048204e+26	1.802243e+26	0	1.802243e+26	5.773286e+26	0	5.773286e+26	3.509053e+23	9.442584e-10	0.001237517	6.081572e+12	1.2636e+07	2.820329e+07	1.444015e-07	4.45739e-14	2.126614e-21	0.2710794	0.5	0.003879948	0.8647002	104.3603	12.97773	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009648093	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4794.233	8448.095	1.702574e-12	1	6	0.4520558	1	2	0.1078317	0	0	0	0.01456636	0.001159364	0	0.01272526	0	0.009048231	0	0	0	
24600.64865	1128	3.45e+19	0	0	6831700	2	1e-05	7.149637e+26	3.80385e+26	3.52746e+26	2.763902e+25	1.968449e+25	3.148942e+26	5.194181e+25	2.763481e+25	2.562685e+25	2.007963e+24	1.43007e+24	2.287693e+25	0.4404338	1.160726e+27	0	0	0	0	4.211874e+20	1.160726e+27	6.691327e+26	0	6.691327e+26	3.024847e+26	0	3.024847e+26	1.619362e+26	0	1.619362e+26	6.049693e+26	0	6.049693e+26	1.802686e+26	0	1.802686e+26	5.774707e+26	0	5.774707e+26	3.508581e+23	9.442737e-10	0.00123741	6.081572e+12	1.269912e+07	2.820589e+07	1.445138e-07	4.464325e-14	2.131579e-21	0.2715011	0.5	0.003889006	0.8685319	104.386	12.98093	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009645827	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4795.266	8448.095	1.702574e-12	1	6	0.4520558	1	2	0.1078549	0	0	0	0.01456949	0.001159614	0	0.01272801	0	0.009050181	0	0	0	
24606.70271	1128	3.45e+19	0	0	6833400	2	1e-05	7.151397e+26	3.804449e+26	3.528051e+26	2.763986e+25	1.978268e+25	3.149121e+26	5.195459e+25	2.763916e+25	2.563114e+25	2.008024e+24	1.437203e+24	2.287823e+25	0.4403504	1.161012e+27	0	0	0	0	4.211874e+20	1.161011e+27	6.692974e+26	0	6.692974e+26	3.025591e+26	0	3.025591e+26	1.619761e+26	0	1.619761e+26	6.051182e+26	0	6.051182e+26	1.80313e+26	0	1.80313e+26	5.776128e+26	0	5.776128e+26	3.508522e+23	9.443258e-10	0.001237594	6.081572e+12	1.27625e+07	2.820852e+07	1.446263e-07	4.471284e-14	2.136565e-21	0.2719244	0.5	0.003898102	0.8722551	104.4117	12.98412	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009643565	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4796.382	8448.095	1.702574e-12	1	6	0.4520558	1	2	0.10788	0	0	0	0.01457288	0.001159884	0	0.01273097	0	0.009052286	0	0	0	
24612.75676	1128	3.45e+19	0	0	6835100	2	1e-05	7.153156e+26	3.805049e+26	3.528613e+26	2.764357e+25	1.988126e+25	3.149295e+26	5.196737e+25	2.764352e+25	2.563522e+25	2.008293e+24	1.444365e+24	2.287949e+25	0.4402665	1.161297e+27	0	0	0	0	4.211874e+20	1.161297e+27	6.694621e+26	0	6.694621e+26	3.026335e+26	0	3.026335e+26	1.620159e+26	0	1.620159e+26	6.052671e+26	0	6.052671e+26	1.803574e+26	0	1.803574e+26	5.777549e+26	0	5.777549e+26	3.508335e+23	9.443521e-10	0.001237632	6.081572e+12	1.282614e+07	2.821117e+07	1.447392e-07	4.478266e-14	2.141571e-21	0.272349	0.5	0.003907236	0.8758728	104.4374	12.98732	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009641304	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4797.533	8448.095	1.702574e-12	1	6	0.4520558	1	2	0.1079059	0	0	0	0.01457638	0.001160162	0	0.01273402	0	0.009054459	0	0	0	
24618.81082	1128	3.45e+19	0	0	6836800	2	1e-05	7.154916e+26	3.805648e+26	3.529183e+26	2.764644e+25	1.998022e+25	3.149466e+26	5.198016e+25	2.764787e+25	2.563937e+25	2.008502e+24	1.451554e+24	2.288073e+25	0.4401821	1.161583e+27	0	0	0	0	4.211874e+20	1.161582e+27	6.696267e+26	0	6.696267e+26	3.02708e+26	0	3.02708e+26	1.620558e+26	0	1.620558e+26	6.054159e+26	0	6.054159e+26	1.804017e+26	0	1.804017e+26	5.77897e+26	0	5.77897e+26	3.508239e+23	9.444026e-10	0.001237797	6.081572e+12	1.289002e+07	2.821383e+07	1.448524e-07	4.48527e-14	2.146597e-21	0.2727749	0.5	0.003916406	0.8793881	104.4631	12.99051	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009639047	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4798.701	8448.095	1.702574e-12	1	6	0.4520558	1	2	0.1079322	0	0	0	0.01457993	0.001160444	0	0.01273712	0	0.009056663	0	0	0	
24624.86487	1128	3.45e+19	0	0	6838500	2	1e-05	7.156675e+26	3.806247e+26	3.529748e+26	2.764989e+25	2.007955e+25	3.149633e+26	5.199294e+25	2.765222e+25	2.564347e+25	2.008752e+24	1.458771e+24	2.288195e+25	0.4400972	1.161869e+27	0	0	0	0	4.211874e+20	1.161868e+27	6.697914e+26	0	6.697914e+26	3.027824e+26	0	3.027824e+26	1.620956e+26	0	1.620956e+26	6.055648e+26	0	6.055648e+26	1.804461e+26	0	1.804461e+26	5.780392e+26	0	5.780392e+26	3.508057e+23	9.444515e-10	0.001237925	6.081572e+12	1.295413e+07	2.821652e+07	1.449657e-07	4.492295e-14	2.151642e-21	0.2732021	0.5	0.00392561	0.8828038	104.4887	12.99371	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009636793	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4799.288	8448.095	1.702572e-12	1	6	0.4520559	1	2	0.1079455	0	0	0	0.01458156	0.001160705	0	0.01273866	0	0.00905775	0	0	0	
24630.91892	1128	3.45e+19	0	0	6840200	2	1e-05	7.158435e+26	3.806846e+26	3.530319e+26	2.76527e+25	2.017923e+25	3.149796e+26	5.200572e+25	2.765657e+25	2.564762e+25	2.008957e+24	1.466013e+24	2.288314e+25	0.4400119	1.162154e+27	0	0	0	0	4.211874e+20	1.162154e+27	6.699561e+26	0	6.699561e+26	3.028569e+26	0	3.028569e+26	1.621355e+26	0	1.621355e+26	6.057137e+26	0	6.057137e+26	1.804904e+26	0	1.804904e+26	5.781813e+26	0	5.781813e+26	3.507881e+23	9.445063e-10	0.001238078	6.081572e+12	1.301848e+07	2.821923e+07	1.450794e-07	4.49934e-14	2.156706e-21	0.2736306	0.5	0.003934849	0.8861228	104.5144	12.9969	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009634541	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	4800.207	8448.095	1.702572e-12	1	6	0.4520559	1	2	0.1079662	0	0	0	0.01458435	0.001160927	0	0.0127411	0	0.009059484	0	0	0	
