 6207.156250000000      0.7598475D+03  0.4257453D+03  0.3181461D+03  0.2960071D+03  0.2954000D+03
 6257.156250000000      0.7599901D+03  0.4256068D+03  0.3181502D+03  0.2960120D+03  0.2954000D+03
 6307.156250000000      0.7600105D+03  0.4254937D+03  0.3181053D+03  0.2960171D+03  0.2954000D+03
 6321.000000000000      0.7599922D+03  0.4254129D+03  0.3181084D+03  0.2960185D+03  0.2954000D+03
 6321.850097656249      0.9320370D+03  0.4521844D+03  0.3265248D+03  0.2972233D+03  0.2964000D+03
 6323.772949218749      0.9320261D+03  0.4520756D+03  0.3265248D+03  0.2972236D+03  0.2964000D+03
 6327.618652343749      0.9320020D+03  0.4520284D+03  0.3265258D+03  0.2972241D+03  0.2964000D+03
 6377.618652343749      0.9322184D+03  0.4520279D+03  0.3265347D+03  0.2972309D+03  0.2964000D+03
 6411.270019531248      0.9322142D+03  0.4518756D+03  0.3265375D+03  0.2972354D+03  0.2964000D+03
 6411.286621093748      0.9284160D+03  0.4511339D+03  0.3263927D+03  0.2972313D+03  0.2964000D+03
 6413.924316406248      0.9286813D+03  0.4514719D+03  0.3263937D+03  0.2972317D+03  0.2964000D+03
 6419.200195312499      0.9287783D+03  0.4514442D+03  0.3263938D+03  0.2972323D+03  0.2964000D+03
 6469.200195312499      0.9289329D+03  0.4514071D+03  0.3263994D+03  0.2972390D+03  0.2964000D+03
 6501.979980468748      0.9289556D+03  0.4512737D+03  0.3264051D+03  0.2972434D+03  0.2964000D+03
