Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	THERMOCHIMICA pressure (Pa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted - IG (at/m3)	Cs reacted - GB (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted - IG (at/m3)	I reacted - GB (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted - IG (at/m3)	Te reacted - GB (at/m3)	Mo produced (at/m3)	Mo in grain (at/m3)	Mo in intragranular solution (at/m3)	Mo in intragranular precipitates (at/m3)	Mo at grain boundary (at/m3)	Mo released (at/m3)	Mo reacted - IG (at/m3)	Mo reacted - GB (at/m3)	Ru produced (at/m3)	Ru in grain (at/m3)	Ru in intragranular solution (at/m3)	Ru in intragranular precipitates (at/m3)	Ru at grain boundary (at/m3)	Ru released (at/m3)	Ru reacted - IG (at/m3)	Ru reacted - GB (at/m3)	Rh produced (at/m3)	Rh in grain (at/m3)	Rh in intragranular solution (at/m3)	Rh in intragranular precipitates (at/m3)	Rh at grain boundary (at/m3)	Rh released (at/m3)	Rh reacted - IG (at/m3)	Rh reacted - GB (at/m3)	Tc produced (at/m3)	Tc in grain (at/m3)	Tc in intragranular solution (at/m3)	Tc in intragranular precipitates (at/m3)	Tc at grain boundary (at/m3)	Tc released (at/m3)	Tc reacted - IG (at/m3)	Tc reacted - GB (at/m3)	Pd produced (at/m3)	Pd in grain (at/m3)	Pd in intragranular solution (at/m3)	Pd in intragranular precipitates (at/m3)	Pd at grain boundary (at/m3)	Pd released (at/m3)	Pd reacted - IG (at/m3)	Pd reacted - GB (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgMOX)	Fuel density (kg/m3)	U234 (at/m3)	U235 (at/m3)	U236 (at/m3)	U237 (at/m3)	U238 (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen potential (KJ/mol)	Uranium content (mol/m3)	Oxygen content (mol/m3)	Plutonium content (mol/m3)	
6084	1814	1e-05	0	1	4.999976e-06	7.75e+26	8.210294e+25	5.981265e+25	2.22903e+25	1.926435e+26	5.002536e+26	4.94e+25	5.233401e+24	3.812574e+24	1.420827e+24	1.227947e+25	3.188713e+25	0.6454885	45.77602	6.022799	4.387657	1.635142	13.37477	26.37845	0	0	1.314144	0.1729033	0.1259614	0.04694187	0.3839638	0.7572767	0	1.915978e-07	1.314144	0.1729033	0.1259614	0.04694187	0.3839737	0.7572666	0	3.326825e-07	47.90055	47.90055	0	0	0	0	0	0	43.45436	43.45436	0	0	0	0	0	0	13.01003	13.01003	0	0	0	0	0	0	11.63017	11.63017	0	0	0	0	0	0	33.88301	33.88301	0	0	0	0	0	0	10951.2	0.00277169	0.0009767524	5.086889e+10	6.747185e+09	1.149768e+11	1.953441e-06	8.157139e-12	5.264711e-18	0.4149446	0.4149446	0.1606868	0.8133467	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.551808e-07	0	0	29143.31	77092.38	9402.885	
6090	1815	1e-05	0	1	4.999975e-06	7.75e+26	8.067003e+25	5.853959e+25	2.213043e+25	1.925661e+26	5.017639e+26	4.94e+25	5.142064e+24	3.731427e+24	1.410637e+24	1.227453e+25	3.19834e+25	0.6474373	45.82116	5.945031	4.314114	1.630917	13.39264	26.48349	0	0	1.31544	0.1706708	0.1238502	0.04682058	0.3844767	0.7602922	0	2.995534e-07	1.31544	0.1706708	0.1238502	0.04682058	0.3844866	0.7602822	0	3.625307e-07	47.94779	47.94779	0	0	0	0	0	0	43.49722	43.49722	0	0	0	0	0	0	13.02286	13.02286	0	0	0	0	0	0	11.64164	11.64164	0	0	0	0	0	0	33.91643	33.91643	0	0	0	0	0	0	10962	0.002764265	0.0009698789	5.049304e+10	6.794455e+09	1.15941e+11	1.958792e-06	8.201894e-12	5.308098e-18	0.4141385	0.4141385	0.160814	0.8114003	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.599391e-07	0	0	29143.3	77092.35	9402.883	
6096	1816	1e-05	0	1	4.999975e-06	7.75e+26	7.925279e+25	5.728405e+25	2.196874e+25	1.92479e+26	5.032682e+26	4.94e+25	5.051726e+24	3.651396e+24	1.40033e+24	1.226898e+25	3.207929e+25	0.6493783	45.8663	5.867934	4.241352	1.626581	13.41008	26.5883	0	0	1.316736	0.1684574	0.1217613	0.04669611	0.3849776	0.763301	0	0	1.316736	0.1684574	0.1217613	0.04669611	0.3849875	0.763291	0	0	47.99503	47.99503	0	0	0	0	0	0	43.54007	43.54007	0	0	0	0	0	0	13.03569	13.03569	0	0	0	0	0	0	11.65311	11.65311	0	0	0	0	0	0	33.94984	33.94984	0	0	0	0	0	0	10972.8	0.002756736	0.0009629235	5.012145e+10	6.841515e+09	1.169105e+11	1.96414e-06	8.246736e-12	5.351689e-18	0.4133383	0.4133383	0.1609415	0.8094644	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.647805e-07	0	0	29143.29	77092.32	9402.88	
6102	1817	1e-05	0	1	4.999974e-06	7.75e+26	7.78513e+25	5.604603e+25	2.180527e+25	1.923823e+26	5.047664e+26	4.94e+25	4.962393e+24	3.572483e+24	1.38991e+24	1.226282e+25	3.217479e+25	0.6513115	45.91145	5.791514	4.169376	1.622138	13.42705	26.69286	0	3.058295e-05	1.318032	0.1662636	0.119695	0.04656854	0.3854657	0.7663028	0	0	1.318032	0.1662636	0.119695	0.04656854	0.3854755	0.7662929	0	0	48.04227	48.04227	0	0	0	0	0	0	43.58292	43.58292	0	0	0	0	0	0	13.04852	13.04852	0	0	0	0	0	0	11.66458	11.66458	0	0	0	0	0	0	33.98326	33.98326	0	0	0	0	0	0	10983.6	0.002749105	0.0009558885	4.975405e+10	6.888354e+09	1.178854e+11	1.969483e-06	8.291665e-12	5.395484e-18	0.4125439	0.4125439	0.1610691	0.8075388	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.697062e-07	0	0	29143.28	77092.3	9402.878	
6108	1818	1e-05	0	1	4.999973e-06	7.75e+26	7.646565e+25	5.482557e+25	2.164008e+25	1.922759e+26	5.062584e+26	4.94e+25	4.874069e+24	3.494688e+24	1.379381e+24	1.225604e+25	3.226989e+25	0.6532367	45.95659	5.71578	4.098192	1.617588	13.4436	26.79718	0	3.685623e-05	1.319328	0.1640894	0.1176514	0.04643794	0.3859411	0.7692976	0	0	1.319328	0.1640894	0.1176514	0.04643794	0.3859508	0.7692878	0	0	48.08951	48.08951	0	0	0	0	0	0	43.62578	43.62578	0	0	0	0	0	0	13.06135	13.06135	0	0	0	0	0	0	11.67605	11.67605	0	0	0	0	0	0	34.01667	34.01667	0	0	0	0	0	0	10994.4	0.002741372	0.0009487763	4.93908e+10	6.934965e+09	1.188658e+11	1.974822e-06	8.33668e-12	5.439481e-18	0.4117553	0.4117553	0.161197	0.8056235	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.747176e-07	0	0	29143.26	77092.27	9402.875	
6114	1819	1e-05	0	1	4.999973e-06	7.75e+26	7.50959e+25	5.362267e+25	2.147322e+25	1.921599e+26	5.077442e+26	4.94e+25	4.786758e+24	3.418013e+24	1.368745e+24	1.224864e+25	3.23646e+25	0.6551538	46.00174	5.640739	4.027803	1.612936	13.45975	26.90125	0	0	1.320624	0.1619351	0.1156307	0.04630437	0.3864036	0.7722852	0	1.218502e-07	1.320624	0.1619351	0.1156307	0.04630437	0.3864134	0.7722755	0	0	48.13674	48.13674	0	0	0	0	0	0	43.66863	43.66863	0	0	0	0	0	0	13.07418	13.07418	0	0	0	0	0	0	11.68752	11.68752	0	0	0	0	0	0	34.05009	34.05009	0	0	0	0	0	0	11005.2	0.002733537	0.0009415892	4.903164e+10	6.981338e+09	1.198517e+11	1.980156e-06	8.38178e-12	5.483681e-18	0.4109724	0.4109724	0.1613252	0.8037185	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.798161e-07	0	0	29143.25	77092.24	9402.873	
6120	1820	1e-05	0	1	4.999972e-06	7.75e+26	7.37421e+25	5.243735e+25	2.130476e+25	1.920342e+26	5.092237e+26	4.94e+25	4.700464e+24	3.342458e+24	1.358007e+24	1.224063e+25	3.24589e+25	0.6570628	46.04688	5.566398	3.958215	1.608182	13.47542	27.00507	0	0	1.32192	0.1598009	0.113633	0.04616792	0.3868531	0.7752657	0	3.741865e-07	1.32192	0.1598009	0.113633	0.04616792	0.386863	0.7752561	0	5.38316e-08	48.18398	48.18398	0	0	0	0	0	0	43.71149	43.71149	0	0	0	0	0	0	13.08701	13.08701	0	0	0	0	0	0	11.69899	11.69899	0	0	0	0	0	0	34.0835	34.0835	0	0	0	0	0	0	11016	0.002725603	0.0009343296	4.86765e+10	7.027464e+09	1.208429e+11	1.985486e-06	8.426966e-12	5.528083e-18	0.4101951	0.4101951	0.1614535	0.8018236	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.85003e-07	0	0	29143.24	77092.21	9402.87	
6126	1821	1e-05	0	1	4.999972e-06	7.75e+26	7.240432e+25	5.126959e+25	2.113474e+25	1.918988e+26	5.106969e+26	4.94e+25	4.615192e+24	3.268023e+24	1.347169e+24	1.2232e+25	3.255281e+25	0.6589637	46.09202	5.492764	3.889433	1.603331	13.49058	27.10863	0	4.876909e-05	1.323216	0.157687	0.1116584	0.04602865	0.3872902	0.7782388	0	0	1.323216	0.157687	0.1116584	0.04602865	0.3872996	0.7782292	0	1.574805e-07	48.23122	48.23122	0	0	0	0	0	0	43.75434	43.75434	0	0	0	0	0	0	13.09984	13.09984	0	0	0	0	0	0	11.71046	11.71046	0	0	0	0	0	0	34.11692	34.11692	0	0	0	0	0	0	11026.8	0.002717569	0.0009269999	4.832533e+10	7.073335e+09	1.218397e+11	1.990812e-06	8.472235e-12	5.572688e-18	0.4094235	0.4094235	0.1615821	0.7999389	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.902799e-07	0	0	29143.23	77092.18	9402.867	
6132	1822	1e-05	0	1	4.999971e-06	7.75e+26	7.108261e+25	5.011939e+25	2.096322e+25	1.917538e+26	5.121636e+26	4.94e+25	4.530943e+24	3.194707e+24	1.336236e+24	1.222276e+25	3.26463e+25	0.6608563	46.13717	5.419844	3.821459	1.598385	13.50535	27.21193	0	4.036652e-05	1.324512	0.1555936	0.1097069	0.04588665	0.3877139	0.7812045	0	0	1.324512	0.1555936	0.1097069	0.04588665	0.3877233	0.781195	0	1.062297e-07	48.27846	48.27846	0	0	0	0	0	0	43.7972	43.7972	0	0	0	0	0	0	13.11267	13.11267	0	0	0	0	0	0	11.72193	11.72193	0	0	0	0	0	0	34.15033	34.15033	0	0	0	0	0	0	11037.6	0.002709437	0.0009196026	4.797807e+10	7.118941e+09	1.228419e+11	1.996133e-06	8.517587e-12	5.617494e-18	0.4086574	0.4086574	0.1617109	0.7980642	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.95648e-07	0	0	29143.22	77092.15	9402.865	
6138	1823	1e-05	0	1	4.99997e-06	7.75e+26	6.9777e+25	4.898673e+25	2.079026e+25	1.915991e+26	5.136239e+26	4.94e+25	4.447721e+24	3.122509e+24	1.325212e+24	1.22129e+25	3.273938e+25	0.6627406	46.18231	5.347643	3.754297	1.593346	13.51969	27.31498	0	0	1.325808	0.1535208	0.1077789	0.04574199	0.3881242	0.7841626	0	3.647951e-07	1.325808	0.1535208	0.1077789	0.04574199	0.3881339	0.7841532	0	0	48.3257	48.3257	0	0	0	0	0	0	43.84005	43.84005	0	0	0	0	0	0	13.1255	13.1255	0	0	0	0	0	0	11.7334	11.7334	0	0	0	0	0	0	34.18375	34.18375	0	0	0	0	0	0	11048.4	0.002701207	0.0009121402	4.763468e+10	7.164274e+09	1.238496e+11	2.00145e-06	8.563022e-12	5.662501e-18	0.4078968	0.4078968	0.1618398	0.7961996	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.01109e-07	0	0	29143.2	77092.12	9402.862	
6144	1824	1e-05	0	1	4.99997e-06	7.75e+26	6.848753e+25	4.78716e+25	2.061593e+25	1.914347e+26	5.150777e+26	4.94e+25	4.365527e+24	3.051428e+24	1.314099e+24	1.220242e+25	3.283205e+25	0.6646164	46.22746	5.276168	3.68795	1.588217	13.5335	27.41775	0	3.817351e-05	1.327104	0.1514689	0.1058742	0.04559476	0.388522	0.7871131	0	0	1.327104	0.1514689	0.1058742	0.04559476	0.388531	0.7871038	0	2.452096e-07	48.37294	48.37294	0	0	0	0	0	0	43.88291	43.88291	0	0	0	0	0	0	13.13833	13.13833	0	0	0	0	0	0	11.74487	11.74487	0	0	0	0	0	0	34.21716	34.21716	0	0	0	0	0	0	11059.2	0.002692881	0.0009046152	4.72951e+10	7.209327e+09	1.248628e+11	2.006763e-06	8.608538e-12	5.707709e-18	0.4071417	0.4071417	0.161969	0.7943449	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.066642e-07	0	0	29143.19	77092.09	9402.859	
6150	1825	1e-05	0	1	4.999969e-06	7.75e+26	6.721423e+25	4.677396e+25	2.044027e+25	1.912608e+26	5.16525e+26	4.94e+25	4.284365e+24	2.981463e+24	1.302902e+24	1.219133e+25	3.29243e+25	0.6664838	46.2726	5.205424	3.622422	1.583002	13.54688	27.52026	0	4.037419e-05	1.3284	0.149438	0.103993	0.04544503	0.3889061	0.7900559	0	0	1.3284	0.149438	0.103993	0.04544503	0.3889151	0.7900466	0	3.124076e-07	48.42018	48.42018	0	0	0	0	0	0	43.92576	43.92576	0	0	0	0	0	0	13.15116	13.15116	0	0	0	0	0	0	11.75634	11.75634	0	0	0	0	0	0	34.25058	34.25058	0	0	0	0	0	0	11070	0.00268446	0.0008970302	4.695928e+10	7.254089e+09	1.258815e+11	2.01207e-06	8.654135e-12	5.753118e-18	0.4063919	0.4063919	0.1620984	0.7925	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.123151e-07	0	0	29143.18	77092.06	9402.856	
6156	1826	1e-05	0	1	4.999968e-06	7.75e+26	6.595712e+25	4.569378e+25	2.026334e+25	1.910773e+26	5.179656e+26	4.94e+25	4.204235e+24	2.91261e+24	1.291625e+24	1.217964e+25	3.301613e+25	0.6683427	46.31774	5.135416	3.557714	1.577702	13.55984	27.62249	0	0	1.329696	0.1474282	0.1021353	0.04529288	0.389277	0.7929908	0	0	1.329696	0.1474282	0.1021353	0.04529288	0.3892862	0.7929816	0	0	48.46742	48.46742	0	0	0	0	0	0	43.96861	43.96861	0	0	0	0	0	0	13.16399	13.16399	0	0	0	0	0	0	11.76781	11.76781	0	0	0	0	0	0	34.284	34.284	0	0	0	0	0	0	11080.8	0.002675945	0.0008893876	4.662716e+10	7.298555e+09	1.269056e+11	2.017373e-06	8.699812e-12	5.798726e-18	0.4056476	0.4056476	0.1622279	0.790665	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.180633e-07	0	0	29143.16	77092.02	9402.853	
6162	1827	1e-05	0	1	4.999967e-06	7.75e+26	6.471623e+25	4.463101e+25	2.008522e+25	1.908842e+26	5.193996e+26	4.94e+25	4.125138e+24	2.844867e+24	1.280271e+24	1.216733e+25	3.310753e+25	0.670193	46.36289	5.066149	3.493828	1.572321	13.57225	27.72445	0	4.195183e-05	1.330992	0.1454397	0.1003013	0.04513841	0.3896345	0.7959178	0	3.526521e-09	1.330992	0.1454397	0.1003013	0.04513841	0.3896434	0.7959087	0	1.831218e-07	48.51466	48.51466	0	0	0	0	0	0	44.01147	44.01147	0	0	0	0	0	0	13.17682	13.17682	0	0	0	0	0	0	11.77928	11.77928	0	0	0	0	0	0	34.31741	34.31741	0	0	0	0	0	0	11091.6	0.002667336	0.0008816901	4.62987e+10	7.342715e+09	1.279353e+11	2.022671e-06	8.745569e-12	5.844533e-18	0.4049085	0.4049085	0.1623576	0.7888397	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.239103e-07	0	0	29143.15	77091.99	9402.85	
6168	1828	1e-05	0	1	4.999967e-06	7.75e+26	6.349157e+25	4.358562e+25	1.990595e+25	1.906816e+26	5.208268e+26	4.94e+25	4.047075e+24	2.778232e+24	1.268844e+24	1.215441e+25	3.319851e+25	0.6720346	46.40803	4.997628	3.430766	1.566862	13.58424	27.82613	0	3.88797e-05	1.332288	0.1434726	0.09849089	0.04498169	0.3899786	0.7988368	0	0	1.332288	0.1434726	0.09849089	0.04498169	0.3899877	0.7988277	0	0	48.5619	48.5619	0	0	0	0	0	0	44.05432	44.05432	0	0	0	0	0	0	13.18965	13.18965	0	0	0	0	0	0	11.79075	11.79075	0	0	0	0	0	0	34.35083	34.35083	0	0	0	0	0	0	11102.4	0.002658635	0.0008739402	4.597385e+10	7.386562e+09	1.289704e+11	2.027965e-06	8.791403e-12	5.890539e-18	0.4041747	0.4041747	0.1624875	0.7870241	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.298576e-07	0	0	29143.14	77091.95	9402.847	
6174	1829	1e-05	0	1	4.999966e-06	7.75e+26	6.228313e+25	4.255753e+25	1.97256e+25	1.904695e+26	5.222473e+26	4.94e+25	3.970047e+24	2.712699e+24	1.257348e+24	1.21409e+25	3.328906e+25	0.6738675	46.45318	4.929858	3.36853	1.561328	13.5958	27.92752	0	0	1.333584	0.141527	0.0967042	0.04482281	0.3903093	0.8017477	0	7.46885e-08	1.333584	0.141527	0.0967042	0.04482281	0.3903182	0.8017387	0	1.194552e-07	48.60914	48.60914	0	0	0	0	0	0	44.09718	44.09718	0	0	0	0	0	0	13.20248	13.20248	0	0	0	0	0	0	11.80222	11.80222	0	0	0	0	0	0	34.38424	34.38424	0	0	0	0	0	0	11113.2	0.002649844	0.0008661406	4.565256e+10	7.430088e+09	1.300111e+11	2.033253e-06	8.837315e-12	5.936743e-18	0.403446	0.403446	0.1626176	0.7852181	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.359069e-07	0	0	29143.12	77091.92	9402.843	
6180	1830	1e-05	0	1	4.999965e-06	7.75e+26	6.109093e+25	4.15467e+25	1.954423e+25	1.90248e+26	5.23661e+26	4.94e+25	3.894054e+24	2.648267e+24	1.245787e+24	1.212678e+25	3.337917e+25	0.6756916	46.49832	4.862841	3.307119	1.555721	13.60683	28.02863	0	1.94604e-05	1.33488	0.1396031	0.09494123	0.04466186	0.3906266	0.8046503	0	0	1.33488	0.1396031	0.09494123	0.04466186	0.3906355	0.8046414	0	0	48.65638	48.65638	0	0	0	0	0	0	44.14003	44.14003	0	0	0	0	0	0	13.21531	13.21531	0	0	0	0	0	0	11.81369	11.81369	0	0	0	0	0	0	34.41766	34.41766	0	0	0	0	0	0	11124	0.002640962	0.000858294	4.533478e+10	7.473286e+09	1.310572e+11	2.038537e-06	8.883304e-12	5.983145e-18	0.4027226	0.4027226	0.1627479	0.7834217	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.420597e-07	0	0	29143.11	77091.88	9402.84	
6186	1831	1e-05	0	1	4.999964e-06	7.75e+26	5.991494e+25	4.055305e+25	1.936189e+25	1.900172e+26	5.250679e+26	4.94e+25	3.819094e+24	2.58493e+24	1.234165e+24	1.211206e+25	3.346884e+25	0.6775069	46.54346	4.796582	3.246536	1.550046	13.61743	28.12945	0	2.102598e-06	1.336176	0.1377009	0.09320199	0.04449893	0.3909304	0.8075447	0	1.499461e-08	1.336176	0.1377009	0.09320199	0.04449893	0.3909393	0.8075358	0	0	48.70362	48.70362	0	0	0	0	0	0	44.18289	44.18289	0	0	0	0	0	0	13.22814	13.22814	0	0	0	0	0	0	11.82516	11.82516	0	0	0	0	0	0	34.45107	34.45107	0	0	0	0	0	0	11134.8	0.002631992	0.0008504029	4.502046e+10	7.516149e+09	1.321089e+11	2.043815e-06	8.929368e-12	6.029743e-18	0.4020042	0.4020042	0.1628782	0.7816347	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.483177e-07	0	0	29143.09	77091.85	9402.837	
6192	1832	1e-05	0	1	4.999964e-06	7.75e+26	5.875517e+25	3.957651e+25	1.917866e+25	1.89777e+26	5.264678e+26	4.94e+25	3.745168e+24	2.522683e+24	1.222485e+24	1.209675e+25	3.355808e+25	0.6793133	46.58861	4.731084	3.18678	1.544304	13.62753	28.22998	0	1.249025e-05	1.337472	0.1358206	0.0914865	0.04433409	0.3912208	0.8104306	0	0	1.337472	0.1358206	0.0914865	0.04433409	0.3912291	0.8104218	0	5.033922e-07	48.75085	48.75085	0	0	0	0	0	0	44.22574	44.22574	0	0	0	0	0	0	13.24097	13.24097	0	0	0	0	0	0	11.83663	11.83663	0	0	0	0	0	0	34.48449	34.48449	0	0	0	0	0	0	11145.6	0.002622935	0.00084247	4.470956e+10	7.558669e+09	1.33166e+11	2.049089e-06	8.975506e-12	6.076537e-18	0.401291	0.401291	0.1630088	0.7798573	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.546826e-07	0	0	29143.08	77091.81	9402.833	
6198	1833	1e-05	0	1	4.999963e-06	7.75e+26	5.761159e+25	3.8617e+25	1.899459e+25	1.895275e+26	5.278609e+26	4.94e+25	3.672274e+24	2.461522e+24	1.210752e+24	1.208085e+25	3.364687e+25	0.6811108	46.63375	4.66635	3.12785	1.5385	13.63719	28.33021	0	0	1.338768	0.1339622	0.08979474	0.04416745	0.3914977	0.8133081	0	0	1.338768	0.1339622	0.08979474	0.04416745	0.3915064	0.8132994	0	0	48.79809	48.79809	0	0	0	0	0	0	44.2686	44.2686	0	0	0	0	0	0	13.2538	13.2538	0	0	0	0	0	0	11.8481	11.8481	0	0	0	0	0	0	34.5179	34.5179	0	0	0	0	0	0	11156.4	0.002613791	0.0008344979	4.440204e+10	7.600839e+09	1.342287e+11	2.054357e-06	9.021719e-12	6.123528e-18	0.4005827	0.4005827	0.1631395	0.7780892	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.611559e-07	0	0	29143.06	77091.77	9402.83	
6204	1834	1e-05	0	1	4.999962e-06	7.75e+26	5.648418e+25	3.767443e+25	1.880975e+25	1.892689e+26	5.292469e+26	4.94e+25	3.600411e+24	2.401441e+24	1.19897e+24	1.206437e+25	3.373522e+25	0.6828993	46.6789	4.602383	3.069747	1.532635	13.64635	28.43015	0	1.73594e-05	1.340064	0.1321258	0.08812672	0.0439991	0.3917608	0.816177	0	2.912295e-07	1.340064	0.1321258	0.08812672	0.0439991	0.3917698	0.8161684	0	1.228613e-08	48.84533	48.84533	0	0	0	0	0	0	44.31145	44.31145	0	0	0	0	0	0	13.26663	13.26663	0	0	0	0	0	0	11.85957	11.85957	0	0	0	0	0	0	34.55132	34.55132	0	0	0	0	0	0	11167.2	0.002604563	0.0008264895	4.409784e+10	7.642653e+09	1.352968e+11	2.05962e-06	9.068004e-12	6.170712e-18	0.3998794	0.3998794	0.1632703	0.7763304	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.677394e-07	0	0	29143.05	77091.73	9402.826	
6210	1835	1e-05	0	1	4.999961e-06	7.75e+26	5.537291e+25	3.674872e+25	1.862418e+25	1.890011e+26	5.30626e+26	4.94e+25	3.529576e+24	2.342435e+24	1.187142e+24	1.20473e+25	3.382313e+25	0.6846787	46.72404	4.539185	3.01247	1.526714	13.65506	28.52978	0	1.270876e-05	1.34136	0.1303115	0.0864824	0.04382912	0.3920108	0.8190373	0	3.089401e-07	1.34136	0.1303115	0.0864824	0.04382912	0.3920197	0.8190287	0	0	48.89257	48.89257	0	0	0	0	0	0	44.3543	44.3543	0	0	0	0	0	0	13.27946	13.27946	0	0	0	0	0	0	11.87104	11.87104	0	0	0	0	0	0	34.58473	34.58473	0	0	0	0	0	0	11178	0.002595251	0.0008184472	4.379693e+10	7.684105e+09	1.363704e+11	2.064878e-06	9.114361e-12	6.218091e-18	0.399181	0.399181	0.1634013	0.7745809	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.744349e-07	0	0	29143.03	77091.69	9402.823	
