Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Pd) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	
19600.25225	1900	3.45e+19	0	0	100000	1.95701	1.587761e-05	5.696382e+26	8.062619e+25	8.471795e+24	7.215439e+25	2.934137e+26	1.955984e+26	4.138397e+25	5.857458e+24	6.154723e+23	5.241986e+24	2.131638e+25	1.421014e+25	0.343373	2.896878e+25	0	0	0	1.475416e+25	9.816539e+24	4.398086e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331229e+26	4.5879e+17	5.331229e+26	2.410008e+26	3.894794e+21	2.409969e+26	1.290206e+26	2.955704e+14	1.290206e+26	4.820016e+26	6.132231e+14	4.820016e+26	1.436267e+26	1.969188e+15	1.436267e+26	4.600924e+26	1.533394e+21	4.600909e+26	2.036296e+23	1.552109e-09	0.003189303	1.831436e+09	9.864872e+11	2.288032e+13	1.130091e-05	2.730009e-10	1.019328e-15	0.4999839	0.5	0.3527297	1	83.16821	10.34239	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011252	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04299	0	9.027487e-15	0	9.027487e-15	0	-474.6694	0	-474.6694	0	30812.5	77194.93	400.1494	8633.338	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19600.5045	1900	3.45e+19	0	0	100000	1.95702	1.587761e-05	5.696455e+26	8.062619e+25	8.471807e+24	7.215439e+25	2.934181e+26	1.956013e+26	4.138451e+25	5.857458e+24	6.154731e+23	5.241985e+24	2.13167e+25	1.421035e+25	0.3433737	2.896915e+25	0	0	0	1.475435e+25	9.816665e+24	4.398143e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331298e+26	4.595968e+17	5.331298e+26	2.410039e+26	3.893766e+21	2.41e+26	1.290223e+26	2.955742e+14	1.290223e+26	4.820078e+26	6.132309e+14	4.820078e+26	1.436286e+26	1.969213e+15	1.436286e+26	4.600983e+26	1.533413e+21	4.600968e+26	2.036294e+23	1.552109e-09	0.003189304	1.831318e+09	9.865661e+11	2.288197e+13	1.130118e-05	2.730141e-10	1.019402e-15	0.4999756	0.5	0.3527324	1	83.16928	10.34252	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011237	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04298	0	9.035365e-15	0	9.035365e-15	0	-474.6556	0	-474.6556	0	30812.34	77194.93	400.1546	8633.294	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19600.75676	1900	3.45e+19	0	0	100000	1.95703	1.587761e-05	5.696529e+26	8.06262e+25	8.471812e+24	7.215439e+25	2.934225e+26	1.956042e+26	4.138504e+25	5.857459e+24	6.154735e+23	5.241985e+24	2.131702e+25	1.421056e+25	0.3433744	2.896953e+25	0	0	0	1.475454e+25	9.81679e+24	4.398199e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331367e+26	4.604049e+17	5.331367e+26	2.41007e+26	3.892739e+21	2.410031e+26	1.290239e+26	2.95578e+14	1.290239e+26	4.82014e+26	6.132388e+14	4.82014e+26	1.436304e+26	1.969238e+15	1.436304e+26	4.601042e+26	1.533433e+21	4.601027e+26	2.036294e+23	1.552109e-09	0.003189304	1.831229e+09	9.866288e+11	2.288323e+13	1.130139e-05	2.730243e-10	1.019459e-15	0.4999701	0.5	0.3527351	1	83.17035	10.34265	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011223	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04297	0	9.043252e-15	0	9.043252e-15	0	-474.6418	0	-474.6418	0	30812.18	77194.93	400.1597	8633.25	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19601.00901	1900	3.45e+19	0	0	100000	1.95704	1.587761e-05	5.696602e+26	8.06262e+25	8.471815e+24	7.215439e+25	2.934269e+26	1.956071e+26	4.138557e+25	5.857459e+24	6.154737e+23	5.241985e+24	2.131734e+25	1.421077e+25	0.343375	2.89699e+25	0	0	0	1.475473e+25	9.816916e+24	4.398256e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331435e+26	4.612144e+17	5.331435e+26	2.410101e+26	3.891713e+21	2.410062e+26	1.290256e+26	2.955818e+14	1.290256e+26	4.820202e+26	6.132467e+14	4.820202e+26	1.436323e+26	1.969263e+15	1.436323e+26	4.601102e+26	1.533453e+21	4.601086e+26	2.036294e+23	1.552109e-09	0.003189304	1.831161e+09	9.866806e+11	2.288425e+13	1.130156e-05	2.730325e-10	1.019505e-15	0.4999664	0.5	0.3527378	1	83.17142	10.34279	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011208	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04296	0	9.051147e-15	0	9.051147e-15	0	-474.6281	0	-474.6281	0	30812.02	77194.93	400.1649	8633.206	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19601.26126	1900	3.45e+19	0	0	100000	1.95705	1.587761e-05	5.696675e+26	8.06262e+25	8.471816e+24	7.215439e+25	2.934313e+26	1.9561e+26	4.13861e+25	5.857459e+24	6.154738e+23	5.241985e+24	2.131766e+25	1.421098e+25	0.3433757	2.897027e+25	0	0	0	1.475492e+25	9.817041e+24	4.398313e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331504e+26	4.620266e+17	5.331504e+26	2.410132e+26	3.890685e+21	2.410093e+26	1.290273e+26	2.955856e+14	1.290273e+26	4.820264e+26	6.132546e+14	4.820264e+26	1.436341e+26	1.969289e+15	1.436341e+26	4.601161e+26	1.533472e+21	4.601146e+26	2.036293e+23	1.552109e-09	0.003189304	1.831106e+09	9.867251e+11	2.28851e+13	1.13017e-05	2.730394e-10	1.019543e-15	0.499964	0.5	0.3527405	1	83.17249	10.34292	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011193	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04295	0	9.059051e-15	0	9.059051e-15	0	-474.6143	0	-474.6143	0	30811.87	77194.93	400.17	8633.162	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19601.51351	1900	3.45e+19	0	0	100000	1.95706	1.587761e-05	5.696749e+26	8.062621e+25	8.471817e+24	7.215439e+25	2.934357e+26	1.956129e+26	4.138664e+25	5.85746e+24	6.154739e+23	5.241986e+24	2.131798e+25	1.42112e+25	0.3433764	2.897064e+25	0	0	0	1.475511e+25	9.817167e+24	4.39837e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331572e+26	4.62839e+17	5.331572e+26	2.410163e+26	3.889659e+21	2.410124e+26	1.290289e+26	2.955894e+14	1.290289e+26	4.820326e+26	6.132625e+14	4.820326e+26	1.43636e+26	1.969314e+15	1.43636e+26	4.60122e+26	1.533492e+21	4.601205e+26	2.036293e+23	1.552109e-09	0.003189304	1.83106e+09	9.867648e+11	2.288583e+13	1.130183e-05	2.730454e-10	1.019577e-15	0.4999623	0.5	0.3527432	1	83.17356	10.34305	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011179	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04294	0	9.066963e-15	0	9.066963e-15	0	-474.6005	0	-474.6005	0	30811.71	77194.93	400.1752	8633.118	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19601.76576	1900	3.45e+19	0	0	100000	1.95707	1.587761e-05	5.696822e+26	8.062621e+25	8.471818e+24	7.215439e+25	2.934402e+26	1.956158e+26	4.138717e+25	5.85746e+24	6.15474e+23	5.241986e+24	2.13183e+25	1.421141e+25	0.3433771	2.897102e+25	0	0	0	1.47553e+25	9.817293e+24	4.398426e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331641e+26	4.636539e+17	5.331641e+26	2.410194e+26	3.888632e+21	2.410155e+26	1.290306e+26	2.955932e+14	1.290306e+26	4.820388e+26	6.132704e+14	4.820388e+26	1.436378e+26	1.969339e+15	1.436378e+26	4.601279e+26	1.533512e+21	4.601264e+26	2.036293e+23	1.55211e-09	0.003189305	1.83102e+09	9.868013e+11	2.288649e+13	1.130194e-05	2.730507e-10	1.019607e-15	0.4999612	0.5	0.3527459	1	83.17463	10.34319	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011164	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04293	0	9.074883e-15	0	9.074883e-15	0	-474.5867	0	-474.5867	0	30811.55	77194.93	400.1804	8633.074	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19602.01802	1900	3.45e+19	0	0	100000	1.95708	1.587761e-05	5.696895e+26	8.062622e+25	8.471819e+24	7.21544e+25	2.934446e+26	1.956187e+26	4.13877e+25	5.85746e+24	6.154741e+23	5.241986e+24	2.131862e+25	1.421162e+25	0.3433778	2.897139e+25	0	0	0	1.475549e+25	9.817418e+24	4.398483e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33171e+26	4.644703e+17	5.33171e+26	2.410225e+26	3.887605e+21	2.410186e+26	1.290322e+26	2.955971e+14	1.290322e+26	4.82045e+26	6.132783e+14	4.82045e+26	1.436397e+26	1.969365e+15	1.436397e+26	4.601339e+26	1.533532e+21	4.601323e+26	2.036293e+23	1.55211e-09	0.003189305	1.830984e+09	9.868356e+11	2.28871e+13	1.130204e-05	2.730557e-10	1.019635e-15	0.4999605	0.5	0.3527486	1	83.1757	10.34332	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011149	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04292	0	9.082812e-15	0	9.082812e-15	0	-474.5729	0	-474.5729	0	30811.39	77194.93	400.1856	8633.03	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19602.27027	1900	3.45e+19	0	0	100000	1.95709	1.587761e-05	5.696969e+26	8.062622e+25	8.471821e+24	7.21544e+25	2.93449e+26	1.956217e+26	4.138823e+25	5.85746e+24	6.154741e+23	5.241986e+24	2.131894e+25	1.421183e+25	0.3433785	2.897176e+25	0	0	0	1.475568e+25	9.817544e+24	4.39854e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331778e+26	4.652871e+17	5.331778e+26	2.410256e+26	3.886581e+21	2.410217e+26	1.290339e+26	2.956009e+14	1.290339e+26	4.820512e+26	6.132861e+14	4.820512e+26	1.436415e+26	1.96939e+15	1.436415e+26	4.601398e+26	1.533551e+21	4.601382e+26	2.036293e+23	1.55211e-09	0.003189305	1.83095e+09	9.868685e+11	2.288768e+13	1.130214e-05	2.730604e-10	1.019661e-15	0.49996	0.5	0.3527513	1	83.17677	10.34345	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011135	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04291	0	9.090749e-15	0	9.090749e-15	0	-474.5591	0	-474.5591	0	30811.24	77194.93	400.1907	8632.986	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19602.52252	1900	3.45e+19	0	0	100000	1.9571	1.587761e-05	5.697042e+26	8.062622e+25	8.471822e+24	7.21544e+25	2.934534e+26	1.956246e+26	4.138877e+25	5.857461e+24	6.154742e+23	5.241986e+24	2.131926e+25	1.421204e+25	0.3433792	2.897214e+25	0	0	0	1.475587e+25	9.817669e+24	4.398597e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331847e+26	4.661075e+17	5.331847e+26	2.410287e+26	3.885554e+21	2.410248e+26	1.290356e+26	2.956047e+14	1.290356e+26	4.820574e+26	6.13294e+14	4.820574e+26	1.436434e+26	1.969415e+15	1.436434e+26	4.601457e+26	1.533571e+21	4.601442e+26	2.036293e+23	1.55211e-09	0.003189306	1.830919e+09	9.869004e+11	2.288823e+13	1.130223e-05	2.730649e-10	1.019686e-15	0.4999597	0.5	0.352754	1	83.17784	10.34359	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0201112	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0429	0	9.098695e-15	0	9.098695e-15	0	-474.5453	0	-474.5453	0	30811.08	77194.93	400.1959	8632.941	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19602.77477	1900	3.45e+19	0	0	100000	1.95711	1.587761e-05	5.697115e+26	8.062623e+25	8.471823e+24	7.21544e+25	2.934578e+26	1.956275e+26	4.13893e+25	5.857461e+24	6.154743e+23	5.241987e+24	2.131959e+25	1.421225e+25	0.3433799	2.897251e+25	0	0	0	1.475606e+25	9.817795e+24	4.398653e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331916e+26	4.669283e+17	5.331916e+26	2.410318e+26	3.884528e+21	2.410279e+26	1.290372e+26	2.956085e+14	1.290372e+26	4.820636e+26	6.133019e+14	4.820636e+26	1.436452e+26	1.96944e+15	1.436452e+26	4.601516e+26	1.533591e+21	4.601501e+26	2.036293e+23	1.55211e-09	0.003189306	1.830888e+09	9.869317e+11	2.288877e+13	1.130232e-05	2.730694e-10	1.019711e-15	0.4999595	0.5	0.3527567	1	83.17891	10.34372	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011105	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04289	0	9.106649e-15	0	9.106649e-15	0	-474.5315	0	-474.5315	0	30810.92	77194.93	400.2011	8632.897	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19603.02702	1900	3.45e+19	0	0	100000	1.95712	1.587761e-05	5.697189e+26	8.062623e+25	8.471824e+24	7.215441e+25	2.934622e+26	1.956304e+26	4.138983e+25	5.857461e+24	6.154744e+23	5.241987e+24	2.131991e+25	1.421246e+25	0.3433806	2.897288e+25	0	0	0	1.475625e+25	9.817921e+24	4.39871e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331984e+26	4.677505e+17	5.331984e+26	2.410349e+26	3.883504e+21	2.41031e+26	1.290389e+26	2.956123e+14	1.290389e+26	4.820698e+26	6.133098e+14	4.820698e+26	1.436471e+26	1.969466e+15	1.436471e+26	4.601575e+26	1.53361e+21	4.60156e+26	2.036292e+23	1.55211e-09	0.003189306	1.830859e+09	9.869626e+11	2.28893e+13	1.130241e-05	2.730737e-10	1.019735e-15	0.4999594	0.5	0.3527594	1	83.17998	10.34385	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0201109	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04288	0	9.114612e-15	0	9.114612e-15	0	-474.5177	0	-474.5177	0	30810.76	77194.93	400.2062	8632.853	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19603.27928	1900	3.45e+19	0	0	100000	1.95713	1.587761e-05	5.697262e+26	8.062623e+25	8.471825e+24	7.215441e+25	2.934667e+26	1.956333e+26	4.139036e+25	5.857461e+24	6.154745e+23	5.241987e+24	2.132023e+25	1.421268e+25	0.3433813	2.897325e+25	0	0	0	1.475644e+25	9.818046e+24	4.398767e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.332053e+26	4.685742e+17	5.332053e+26	2.41038e+26	3.882479e+21	2.410341e+26	1.290405e+26	2.956161e+14	1.290405e+26	4.82076e+26	6.133177e+14	4.82076e+26	1.436489e+26	1.969491e+15	1.436489e+26	4.601635e+26	1.53363e+21	4.601619e+26	2.036292e+23	1.55211e-09	0.003189307	1.83083e+09	9.869932e+11	2.288983e+13	1.13025e-05	2.73078e-10	1.019759e-15	0.4999593	0.5	0.3527621	1	83.18105	10.34399	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011076	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04287	0	9.122583e-15	0	9.122583e-15	0	-474.5039	0	-474.5039	0	30810.61	77194.93	400.2114	8632.809	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19603.53153	1900	3.45e+19	0	0	100000	1.95714	1.587761e-05	5.697335e+26	8.062624e+25	8.471826e+24	7.215441e+25	2.934711e+26	1.956362e+26	4.13909e+25	5.857462e+24	6.154745e+23	5.241987e+24	2.132055e+25	1.421289e+25	0.343382	2.897363e+25	0	0	0	1.475663e+25	9.818172e+24	4.398824e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.332121e+26	4.694004e+17	5.332121e+26	2.410411e+26	3.881454e+21	2.410372e+26	1.290422e+26	2.956199e+14	1.290422e+26	4.820822e+26	6.133256e+14	4.820822e+26	1.436508e+26	1.969516e+15	1.436508e+26	4.601694e+26	1.53365e+21	4.601678e+26	2.036292e+23	1.55211e-09	0.003189307	1.830801e+09	9.870236e+11	2.289035e+13	1.130259e-05	2.730822e-10	1.019783e-15	0.4999592	0.5	0.3527648	1	83.18212	10.34412	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011061	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04286	0	9.130563e-15	0	9.130563e-15	0	-474.4901	0	-474.4901	0	30810.45	77194.93	400.2166	8632.765	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19603.78378	1900	3.45e+19	0	0	100000	1.95715	1.587761e-05	5.697408e+26	8.062624e+25	8.471827e+24	7.215441e+25	2.934755e+26	1.956391e+26	4.139143e+25	5.857462e+24	6.154746e+23	5.241987e+24	2.132087e+25	1.42131e+25	0.3433827	2.8974e+25	0	0	0	1.475682e+25	9.818297e+24	4.39888e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33219e+26	4.702282e+17	5.33219e+26	2.410442e+26	3.880429e+21	2.410403e+26	1.290439e+26	2.956237e+14	1.290439e+26	4.820884e+26	6.133335e+14	4.820884e+26	1.436526e+26	1.969542e+15	1.436526e+26	4.601753e+26	1.53367e+21	4.601738e+26	2.036292e+23	1.55211e-09	0.003189307	1.830773e+09	9.870539e+11	2.289086e+13	1.130268e-05	2.730864e-10	1.019807e-15	0.4999592	0.5	0.3527675	1	83.18319	10.34425	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011046	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04285	0	9.138552e-15	0	9.138552e-15	0	-474.4762	0	-474.4762	0	30810.29	77194.93	400.2218	8632.721	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19604.03603	1900	3.45e+19	0	0	100000	1.95716	1.587761e-05	5.697482e+26	8.062625e+25	8.471828e+24	7.215442e+25	2.934799e+26	1.95642e+26	4.139196e+25	5.857462e+24	6.154747e+23	5.241988e+24	2.132119e+25	1.421331e+25	0.3433833	2.897437e+25	0	0	0	1.475701e+25	9.818423e+24	4.398937e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.332259e+26	4.710574e+17	5.332259e+26	2.410473e+26	3.879404e+21	2.410434e+26	1.290455e+26	2.956275e+14	1.290455e+26	4.820946e+26	6.133413e+14	4.820946e+26	1.436545e+26	1.969567e+15	1.436545e+26	4.601812e+26	1.533689e+21	4.601797e+26	2.036292e+23	1.55211e-09	0.003189308	1.830744e+09	9.870841e+11	2.289138e+13	1.130277e-05	2.730907e-10	1.019831e-15	0.4999591	0.5	0.3527702	1	83.18426	10.34438	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011032	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04284	0	9.146548e-15	0	9.146548e-15	0	-474.4624	0	-474.4624	0	30810.14	77194.93	400.2269	8632.677	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19604.28828	1900	3.45e+19	0	0	100000	1.95717	1.587761e-05	5.697555e+26	8.062625e+25	8.471829e+24	7.215442e+25	2.934843e+26	1.956449e+26	4.139249e+25	5.857463e+24	6.154748e+23	5.241988e+24	2.132151e+25	1.421352e+25	0.343384	2.897475e+25	0	0	0	1.47572e+25	9.818548e+24	4.398994e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.332327e+26	4.718881e+17	5.332327e+26	2.410504e+26	3.87838e+21	2.410465e+26	1.290472e+26	2.956313e+14	1.290472e+26	4.821008e+26	6.133492e+14	4.821008e+26	1.436563e+26	1.969592e+15	1.436563e+26	4.601871e+26	1.533709e+21	4.601856e+26	2.036292e+23	1.55211e-09	0.003189308	1.830716e+09	9.871142e+11	2.289189e+13	1.130285e-05	2.730949e-10	1.019854e-15	0.4999591	0.5	0.3527729	1	83.18533	10.34452	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011017	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04283	0	9.154554e-15	0	9.154554e-15	0	-474.4486	0	-474.4486	0	30809.98	77194.93	400.2321	8632.633	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
19604.54054	1900	3.45e+19	0	0	100000	1.95718	1.587761e-05	5.697628e+26	8.062625e+25	8.47183e+24	7.215442e+25	2.934887e+26	1.956479e+26	4.139303e+25	5.857463e+24	6.154748e+23	5.241988e+24	2.132183e+25	1.421373e+25	0.3433847	2.897512e+25	0	0	0	1.475739e+25	9.818674e+24	4.399051e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.332396e+26	4.727202e+17	5.332396e+26	2.410535e+26	3.877357e+21	2.410496e+26	1.290488e+26	2.956351e+14	1.290488e+26	4.82107e+26	6.133571e+14	4.82107e+26	1.436582e+26	1.969617e+15	1.436582e+26	4.601931e+26	1.533729e+21	4.601915e+26	2.036292e+23	1.55211e-09	0.003189308	1.830688e+09	9.871443e+11	2.28924e+13	1.130294e-05	2.73099e-10	1.019878e-15	0.4999591	0.5	0.3527756	1	83.1864	10.34465	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011002	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04282	0	9.162568e-15	0	9.162568e-15	0	-474.4348	0	-474.4348	0	30809.82	77194.93	400.2373	8632.589	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
