number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,params_K_d,params_f_n,params_first_gas_pressure_factor,params_rho_rizk2023_fit_cap,params_rho_rizk2023_fit_scale,params_rho_rizk2023_fit_variant,user_attrs_first_gas_pressure_factor,user_attrs_max_Rd_nm,user_attrs_max_f_cap_step,user_attrs_max_psi_d,user_attrs_min_Nd,user_attrs_rho_cfg,user_attrs_score_Nd_drop,user_attrs_score_guards,user_attrs_score_partition,user_attrs_score_pressure,user_attrs_score_radius_T,user_attrs_score_swelling_T,user_attrs_score_swelling_burnup,state
190,33.36502853624936,6.771039885902784,1.1293353346951474,399930.6867733827,2.98231588956655e-07,0.12441840783394179,1368601591217792.5,0.026642212949464544,shifted,0.12441840783394179,357.9738672226274,0.0,0.40829655584019614,3.208082780389855e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.026642212949464544, ""rho_rizk2023_fit_cap"": 1368601591217792.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.12441840783394179}",0.0,0.0,5.459937997722924,0.031627321345506,0.030162550567028774,0.7300463147942234,1.4477844088397522,COMPLETE
191,24.412198536181542,8.702838484549403,1.7917620414435904,286591.16668504855,2.7745229509218545e-07,0.7575419768820565,3046033986980562.5,0.030902920434539155,shifted,0.7575419768820565,728.0952727465578,0.0,0.5935530416191952,1.2933776775405131e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.030902920434539155, ""rho_rizk2023_fit_cap"": 3046033986980562.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7575419768820565}",0.0,0.0,4.79902781834017,0.05650952108846382,0.025584180075032523,0.41636531795155124,0.8637737987905669,COMPLETE
192,140.9935054927095,9.701694447429118,2.4823330878736614,189628.3071219668,3.695024902283629e-07,0.8170577460773943,2755477882277397.5,0.038349919578562305,shifted,0.8170577460773943,8413.99779167996,0.0,0.831219757885092,230171624476427.47,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.038349919578562305, ""rho_rizk2023_fit_cap"": 2755477882277397.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8170577460773943}",0.0,23.78103927110379,4.302949523826469,0.114226792038828,0.1177323804453119,0.2524787118412293,0.4836881234883523,COMPLETE
193,190.42964468988936,3.7654908422052196,1.4807332890378766,105192.7731966317,6.496630610466954e-08,0.12605151731062852,2585926576021548.0,0.08126016113374447,normal,0.12605151731062852,10138.354156511261,0.0,0.8439803785937754,137722870646996.31,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.08126016113374447, ""rho_rizk2023_fit_cap"": 2585926576021548.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.12605151731062852}",0.0,33.863221058933114,4.430334834465983,0.19601339497914277,0.1350479684914005,0.16687185533256496,0.2376453354533894,COMPLETE
194,70.92614772163233,6.024667698443512,1.2996269742691382,149949.49419064343,2.565473552792806e-07,0.7487233401197105,2180914212213360.5,0.04676278640600497,fig410,0.7487233401197105,6295.28286660211,0.0,0.8225199845906069,532482108012684.4,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.04676278640600497, ""rho_rizk2023_fit_cap"": 2180914212213360.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7487233401197105}",0.0,9.98659811234275,4.270914143922265,0.11837816108107206,0.07748317648523109,0.25687640308127097,0.6000132108883716,COMPLETE
195,33.321687119524896,3.8925898059635657,1.0951427031814405,397569.3084350129,2.495792114343537e-07,0.21956103252903836,2475929287113753.5,0.04457025452442095,normal,0.21956103252903836,312.8741197371428,0.0,0.4386317141473562,6.497684375331891e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.04457025452442095, ""rho_rizk2023_fit_cap"": 2475929287113753.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.21956103252903836}",0.0,0.0,4.887759707980679,0.02463298372225589,0.10939068078367446,0.696054054000714,1.4309735083360864,COMPLETE
196,476.82273358541147,26.12926913447427,3.1385624957947917,1182207.3920963646,1.4675940022493502e-07,0.9321334222378541,3008799122890765.5,0.025605195291991185,shifted,0.9321334222378541,15769.5728363106,0.0,0.8647985387419174,39372812973272.82,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.025605195291991185, ""rho_rizk2023_fit_cap"": 3008799122890765.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9321334222378541}",0.0,91.351767009976,4.249963428876355,0.14831791135151973,0.010664574129466321,0.32459639942612745,0.35382512514430264,COMPLETE
197,22.517931788729687,7.731154810876479,1.7037542477747447,462588.4803730648,3.3409135594900146e-07,0.9053784221419374,3165829987796027.5,0.054042104845909274,shifted,0.9053784221419374,2209.613096579445,0.0,0.7876660970066488,1.0814069169913926e+16,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.054042104845909274, ""rho_rizk2023_fit_cap"": 3165829987796027.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9053784221419374}",0.0,0.2579510363976104,4.147902345052766,0.04844995909593574,0.026088274422174516,0.3615122981892057,0.7231254160380524,COMPLETE
198,33.08879552538242,6.564367438016255,1.3132320173155847,175154.511619461,4.3583908255200144e-07,0.5672160867621628,3608209368348839.0,0.02706542904164224,shifted,0.5672160867621628,560.1472231928942,0.0,0.4632176852091079,1.2708326953465853e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.02706542904164224, ""rho_rizk2023_fit_cap"": 3608209368348839.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5672160867621628}",0.0,0.0,5.619121020242271,0.05551575544066861,0.04098361034221799,0.6852286916206736,1.2418345665349326,COMPLETE
199,33.310370061483425,5.118590715137822,1.0297509106346165,530503.3413429421,2.77501032742191e-07,0.9985155637600498,2693471947733949.5,0.04368784364671218,shifted,0.9985155637600498,288.91149706517695,0.0,0.4219909956734598,6.80651855363438e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.04368784364671218, ""rho_rizk2023_fit_cap"": 2693471947733949.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9985155637600498}",0.0,0.0,4.955291677809089,0.024144495095838752,0.12989519898402538,0.6563016047971924,1.397462467495714,COMPLETE
200,45.67902455434032,1.7263577108345611,3.077710670491627,608475.4499292643,7.77504236799872e-08,0.6721210167744879,3434867246786933.5,0.0573519605690346,normal,0.6721210167744879,204.83256541525586,0.0,0.37775405667785833,1.462716318943621e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.0573519605690346, ""rho_rizk2023_fit_cap"": 3434867246786933.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6721210167744879}",0.0,0.0,4.926205787589952,0.0016195533926761604,0.3545737843090261,0.9182598068017063,1.896377972872883,COMPLETE
201,335.97422372967014,6.407920764509122,2.630016321827364,224010.76986233486,1.2455234693604992e-07,0.7063700890138009,2981371421908807.0,0.07110797455111237,shifted,0.7063700890138009,12938.226638196873,0.0,0.8542237098584557,68707159173755.84,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.07110797455111237, ""rho_rizk2023_fit_cap"": 2981371421908807.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7063700890138009}",0.0,63.39762401756848,4.227943315597131,0.1598428693639991,0.05258062369786788,0.21752250811752646,0.2145619523858192,COMPLETE
202,247.8741661121968,14.621681273284432,1.8731399621447058,230208.43221482995,1.9688844879316644e-07,0.8246472687236328,3022107283254387.0,0.028838624510617826,normal,0.8246472687236328,11357.816321540722,0.0,0.8449551476935775,98294187265694.66,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.028838624510617826, ""rho_rizk2023_fit_cap"": 3022107283254387.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8246472687236328}",0.0,45.267523520420454,4.012486954268252,0.19953122212295227,0.18627633772416152,0.17272778890525364,0.25671051533690437,COMPLETE
203,685.4944826857101,1.8081036435697528,3.422519054139367,449533.95867067995,7.937902089166408e-08,0.8713671772281901,1000083937854715.1,0.2179680727089306,normal,0.8713671772281901,19664.35697245356,0.0,0.8818270770033901,21528929327903.68,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.2179680727089306, ""rho_rizk2023_fit_cap"": 1000083937854715.1, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8713671772281901}",0.0,130.8932801888969,4.938566143596433,0.12024330601544009,0.2271626074231651,0.4392687473028982,0.49188683566779395,COMPLETE
204,69.3479351749777,6.178686876953768,1.0927030352902487,534052.3157805894,3.185165689605855e-07,0.7354223248488881,3760706369511047.5,0.08439396684263782,shifted,0.7354223248488881,6376.85512387892,0.0,0.8428578282125228,551257757388701.25,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.08439396684263782, ""rho_rizk2023_fit_cap"": 3760706369511047.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7354223248488881}",0.0,9.528971876253095,3.9814247451392566,0.07653262415142031,0.0853072500130413,0.32604903537761354,0.6020707261995304,COMPLETE
205,529.1732724914077,15.658475083397343,2.1286192700540965,773697.1718210716,4.573405768197373e-07,0.8122357724489301,2633812914343283.0,0.07496869612378998,shifted,0.8122357724489301,16754.40716507286,0.0,0.8712122566440975,33565732126899.02,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.07496869612378998, ""rho_rizk2023_fit_cap"": 2633812914343283.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8122357724489301}",0.0,101.26620292148544,5.241031200228453,0.1819695025332427,0.022157794150285313,0.307159133680966,0.12927828263400443,COMPLETE
206,32.827746773730475,5.0856308315172445,2.604868836170332,121829.0224559911,8.548969764624432e-08,0.16073194103458632,1429242941011258.0,0.02197365175132181,fig410,0.16073194103458632,831.664306099608,0.0,0.5354665283383816,6.371830122586976e+16,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.02197365175132181, ""rho_rizk2023_fit_cap"": 1429242941011258.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.16073194103458632}",0.0,8.679203364703408e-05,5.374582113992839,0.060790227742995105,0.17703782630226916,0.5143330838764256,1.0449797772441434,COMPLETE
207,1177.2748935892669,6.613727781160597,4.991148934478494,434686.8969571999,6.1139752496302e-08,0.25680134179762215,1530602220149845.0,0.08654588461732718,shifted,0.25680134179762215,23804.100894248204,0.0,0.8759325401194069,11895098002599.797,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.08654588461732718, ""rho_rizk2023_fit_cap"": 1530602220149845.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.25680134179762215}",0.0,230.81013324592834,5.203354035640447,0.19474954783339143,0.006181055043694653,0.3551794687268199,0.13039467902335322,COMPLETE
208,25.45788161112279,2.2364093376124057,1.3230135054224184,199694.5604210672,6.404293202117914e-08,0.2480863671351356,2234113816800827.8,0.061583281032575335,fig410,0.2480863671351356,474.2107085302357,0.0,0.5199324758953857,3.1465754884155994e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.061583281032575335, ""rho_rizk2023_fit_cap"": 2234113816800827.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2480863671351356}",0.0,0.0,4.713374201954879,0.0411163994302907,0.016992481376066917,0.4822357885343038,1.1221523938597784,COMPLETE
209,212.80377537886912,7.904561980483866,2.0311410751038856,445977.71389619826,2.661148561597196e-07,0.26611655175222004,1192922023165363.2,0.05337144007754882,fig410,0.26611655175222004,11037.529826206472,0.0,0.8559161437265804,111324146381754.75,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.05337144007754882, ""rho_rizk2023_fit_cap"": 1192922023165363.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.26611655175222004}",0.0,38.75961658612898,3.934146063688135,0.10662903160986915,0.01336948459905898,0.3074560723602605,0.5464192403729735,COMPLETE
210,23.667459891607106,2.2052393805642536,1.3455967329917535,200278.4450181531,3.744933172092862e-08,0.1416747703329603,3027791981623152.5,0.061961108894068744,fig410,0.1416747703329603,587.087810284759,0.0,0.5781083313124566,2.279449030495606e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.061961108894068744, ""rho_rizk2023_fit_cap"": 3027791981623152.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1416747703329603}",0.0,0.0,4.688026351452706,0.048128219793620676,0.009965373614633998,0.4139085818510641,0.9781197719950658,COMPLETE
211,31.531978672224867,2.3401631013038706,2.7569668229910245,348004.88378605153,8.020086327723249e-08,0.3820471439881662,2352518732475804.0,0.05505079770355725,fig410,0.3820471439881662,312.7045903862153,0.0,0.4391794554701845,6.613550417774797e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.05505079770355725, ""rho_rizk2023_fit_cap"": 2352518732475804.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3820471439881662}",0.0,0.0,4.820564822799085,0.011905018656499221,0.11219409810254538,0.6123836580395051,1.4448830813046487,COMPLETE
212,27.872700747371596,21.224888383247094,1.3775742151392647,1845342.0909352747,2.7565474418468967e-07,0.46574169181369146,3963368708277552.0,0.030434899745329695,fig410,0.46574169181369146,290.71320310830924,0.0,0.5245947909549447,1.4027783147164792e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.030434899745329695, ""rho_rizk2023_fit_cap"": 3963368708277552.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.46574169181369146}",0.0,0.0,4.8470102424864665,0.0355046475231388,0.1624234579605065,0.38600805392806736,0.7033005550125129,COMPLETE
213,33.393288487340776,1.4070069445554472,1.3564692099923634,260486.7405126885,3.858216799509986e-08,0.11899867793379464,3050302050177283.0,0.06600785893012533,fig410,0.11899867793379464,319.7912721814315,0.0,0.435002415317357,6.008783765881207e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.06600785893012533, ""rho_rizk2023_fit_cap"": 3050302050177283.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.11899867793379464}",0.0,0.0,5.012599745110258,0.018562424370993577,0.11227817280703108,0.6720992205945456,1.526597231537167,COMPLETE
214,126.03117761461988,3.800685861234348,1.028566176120108,201294.5489397081,5.5743826486325644e-08,0.2935403513350108,2989745336529087.0,0.09095601129838603,fig410,0.2935403513350108,8591.525966116116,0.0,0.8459846184861816,227922851836153.28,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.09095601129838603, ""rho_rizk2023_fit_cap"": 2989745336529087.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2935403513350108}",0.0,21.579909064723502,4.5438244925792635,0.16334570847258295,0.01682732379278744,0.17846061448093284,0.26278110138972505,COMPLETE
215,172.74317075358647,2.560123785037078,2.0100737540025952,205264.91308151034,3.6751603790856736e-08,0.29324209913774485,1939230863813403.2,0.0865681921973307,fig410,0.29324209913774485,9949.305448578403,0.0,0.8501943364657556,148966193727652.1,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.0865681921973307, ""rho_rizk2023_fit_cap"": 1939230863813403.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.29324209913774485}",0.0,30.632822342598182,4.441820351336937,0.10483120727475666,0.006976023611493651,0.27206401631805627,0.49820574460404987,COMPLETE
216,27.07803227903594,6.33115728768726,3.7752693790932668,986048.9757247966,3.4804334140390793e-08,0.12237687364810812,3312769034168222.5,0.03601269059797508,fig410,0.12237687364810812,365.8569060576877,0.0,0.5460258528300115,7.936284648820794e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.03601269059797508, ""rho_rizk2023_fit_cap"": 3312769034168222.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.12237687364810812}",0.0,0.0,4.522825114685484,0.016617523084679703,0.11109538562890905,0.4615117139764124,0.9298435634992912,COMPLETE
217,43.48645595162239,3.441886293285988,2.634963922435891,2053849.5410687835,4.6774600665444454e-08,0.10622575427898184,3709104276281829.0,0.0549435158241204,fig410,0.10622575427898184,162.5329535815561,0.0,0.41954722511983494,4.106101373087974e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.0549435158241204, ""rho_rizk2023_fit_cap"": 3709104276281829.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.10622575427898184}",0.0,0.0,4.165389468846585,0.0017689862171795915,0.5359142091344201,0.6687947408597443,1.535197467637966,COMPLETE
218,30.187874214736244,2.1589600766668267,1.3159360266951237,120357.81729560882,6.669406089911383e-08,0.19269104949076543,2493715296939803.5,0.045817301857869065,fig410,0.19269104949076543,536.9940401823368,0.0,0.47783977343627015,1.6820925255274982e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.045817301857869065, ""rho_rizk2023_fit_cap"": 2493715296939803.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.19269104949076543}",0.0,0.0,5.261544773810657,0.049414166370755346,0.020986013395424684,0.6230055666816754,1.2641339914372671,COMPLETE
219,27.291200650809582,7.804251715993366,1.7948847319045083,376429.55525380484,5.483630671722904e-07,0.9660966364747617,3991311004047044.5,0.0369876930499092,shifted,0.9660966364747617,412.55667943097785,0.0,0.4793349434636011,3.6123733749448877e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.0369876930499092, ""rho_rizk2023_fit_cap"": 3991311004047044.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9660966364747617}",0.0,0.0,5.005685307780877,0.03359089232018557,0.021212874183957904,0.5239671622271059,1.1248243650859098,COMPLETE
