number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,params_K_d,params_f_n,params_first_gas_pressure_factor,params_rho_T_amp_scale,params_rho_T_shift,params_rho_T_tau_scale,params_rho_blank_def_scale,params_rho_blank_scale,params_rho_const_scale,params_rho_mode,user_attrs_first_gas_pressure_factor,user_attrs_max_Rd_nm,user_attrs_max_f_cap_step,user_attrs_max_psi_d,user_attrs_min_Nd,user_attrs_rho_cfg,user_attrs_score_Nd_drop,user_attrs_score_guards,user_attrs_score_partition,user_attrs_score_pressure,user_attrs_score_radius_T,user_attrs_score_swelling_T,user_attrs_score_swelling_burnup,state
269,149.18346072291112,1.1247795400986513,5.101990075179103,1763404.2334219865,1.8266032142617226e-07,0.12781997535968165,,,,,,7.880180044144234,constant,0.12781997535968165,9012.582520970696,0.38276461620242624,0.9605485656121364,289015817224308.75,"{""rho_mode"": ""constant"", ""rho_const_scale"": 7.880180044144234, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.12781997535968165}",0.1359546718961375,21.373098238205,2.937138967090622,0.07315222500457423,0.9537134624997091,0.23319176720626034,0.09018385054514357,COMPLETE
270,772.5966528818902,1.8211214334108068,4.555454028498652,2076950.4989488379,1.9337898622562208e-07,0.11424435360693462,,,,,,7.193677675226432,constant,0.11424435360693462,21190.40863405748,0.38576597229031756,0.9591303367939665,22137382994867.62,"{""rho_mode"": ""constant"", ""rho_const_scale"": 7.193677675226432, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.11424435360693462}",0.1398101287366498,145.0667939621236,3.986574608177782,0.11744182553686389,0.9545240215042217,0.3155509196197103,0.16887331931287625,COMPLETE
271,39.37858159463475,1.1560697011094723,3.068147593789675,2044883.0556544757,2.4263502429650416e-07,0.16349451664479564,,,,,,6.612106853990301,constant,0.16349451664479564,109.77817088432057,0.052614382613061665,0.6777481919750564,5.617829092259724e+19,"{""rho_mode"": ""constant"", ""rho_const_scale"": 6.612106853990301, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.16349451664479564}",0.13033396877995768,0.0,2.2713969630320943,0.00024312141566303143,0.9811552535053176,0.15011270132333343,0.062068968106626564,COMPLETE
272,41.30430557926764,1.2819073112467352,11.415147345042488,2511541.94772483,9.90947607423705e-07,0.10973852690047405,,,,,,7.6116316209307975,constant,0.10973852690047405,61.732870922217,0.004172960232198421,0.5831146854022364,2.011981133944311e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 7.6116316209307975, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.10973852690047405}",0.13302278009547266,0.0,1.6181916054101604,4.336082533339295e-06,1.1170075496875063,0.13796996508921772,0.11358924449734932,COMPLETE
273,15268.190384783918,1.7324443847381892,14.413317546235309,2129400.4562576134,1.3221964760103763e-06,0.17222995402023136,,,,,,7.684608045657605,constant,0.17222995402023136,91951.49258213543,0.27306734640506186,0.9958484845816026,303259798102.65155,"{""rho_mode"": ""constant"", ""rho_const_scale"": 7.684608045657605, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.17222995402023136}",0.1347111274091356,3045.417053332509,2.1283558327922476,0.20201195839304323,1.0163937279675348,0.19483676966811306,0.062135868511062814,COMPLETE
274,42.774481167966364,1.4305651921858535,6.367520690591129,2549395.957965497,5.4458039270114e-07,0.14054138194340665,,,,,,7.474531654533787,constant,0.14054138194340665,64.03672595460355,0.00491355810085386,0.5917251701225958,1.883580397812435e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 7.474531654533787, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.14054138194340665}",0.13873202298569745,0.0,2.282122819894668,4.237085482774215e-05,1.0778650438533461,0.1729761033532407,0.063230943269485,COMPLETE
275,5297301.55152332,2.5606171327114793,9.141700741986202,1481750.0656642797,3.288387244427217e-07,0.12685264357640424,,,,,,8.61188797399973,constant,0.12685264357640424,1689729.409165462,0.4098112255129131,0.9758212743730396,45980188.61897244,"{""rho_mode"": ""constant"", ""rho_const_scale"": 8.61188797399973, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.12685264357640424}",0.2698137957774595,1059449.5264097846,5.936454801843946,0.5227954619990124,0.872413886989889,0.44921157907870923,0.29575944079047845,COMPLETE
276,42.56113104737484,1.1573055151895109,6.570109334718038,2872587.291739829,3.462709644445025e-07,0.44314379752687366,,,,,,6.788085832305463,constant,0.44314379752687366,55.90962100473469,0.002858067163237548,0.5596332940081287,2.3942107551140217e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 6.788085832305463, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.44314379752687366}",0.13797802773345075,0.0,2.00254070122642,1.446306967430625e-05,1.120397332876014,0.13851804438761814,0.1022245927264038,COMPLETE
277,40.94467134440121,1.1414137288070527,5.838828497892447,2298696.9729019483,3.927548887794467e-07,0.13016682137551985,,,,,,7.312160340155122,constant,0.13016682137551985,67.78327374878569,0.005376873504956667,0.5952910611601715,1.6170812955319694e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 7.312160340155122, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.13016682137551985}",0.1340154735028012,0.0,2.050399946068726,3.704867043051416e-05,1.0576926009675365,0.14611170145047236,0.07341466273765346,COMPLETE
278,44.325790204576364,1.3629767692391999,5.834740007620823,2505527.8758392343,5.12412714674873e-07,0.1498240247363659,,,,,,8.22943483824488,constant,0.1498240247363659,59.84417156223722,0.004018962590476212,0.5816730606206038,2.1922125734679554e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 8.22943483824488, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1498240247363659}",0.14209530286901725,0.0,2.5185371634870575,5.361357426001668e-05,1.0958048165395198,0.18803081358982163,0.06431668112439579,COMPLETE
279,53.495645939875004,1.543148156524807,11.861062040626056,2659103.017460261,2.9586121737450516e-07,0.127467128144827,,,,,,9.866338613268441,constant,0.127467128144827,51.092724865358036,0.0027800117024599632,0.5619424905165237,3.176214408116398e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 9.866338613268441, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.127467128144827}",0.1573910966841949,0.0,4.31330365825778,3.030622063185415e-05,1.1441441845490459,0.3010955251945955,0.13077307017564577,COMPLETE
280,39.1845737827242,1.1956646929697663,4.286648197791592,1805493.527782872,1.0328689900107176e-06,0.19175960360251726,,,,,,8.565370888087743,constant,0.19175960360251726,242.62805435092366,0.2538804654465795,0.7995565703814089,8.543502154311417e+18,"{""rho_mode"": ""constant"", ""rho_const_scale"": 8.565370888087743, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.19175960360251726}",0.12999412724026768,0.00016198260438805888,1.7816292526678321,0.0009809662803821444,1.0280320770956353,0.14314277678431075,0.06908023324297316,COMPLETE
281,46.17137954309949,1.0928436516191935,4.686732189697005,2697876.434251142,2.795536464421311e-06,0.19075526167492704,,,,,,6.974348668512656,constant,0.19075526167492704,56.900573411732715,0.0028748567728592678,0.5611388860646859,2.2896682331979245e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 6.974348668512656, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.19075526167492704}",0.12489898075916851,0.0,0.7451288619349009,5.242549480862509e-07,1.2548635592880368,0.28780593682581135,0.4715174275029214,COMPLETE
282,42.28621985915268,1.5555946651240629,6.850398459912508,2524592.0526159834,2.388762300427933e-07,0.5668525616953335,,,,,,6.169701601806518,constant,0.5668525616953335,83.39796860582933,0.014620168345534743,0.6352240890514145,1.0549353638831242e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 6.169701601806518, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5668525616953335}",0.13738574906606407,0.0,2.6739352061607145,8.793309854917498e-05,0.999260152045719,0.20744623129507553,0.06890424576587742,COMPLETE
283,104.31295690383492,1.0931196643518284,3.488516918391998,2202399.471080721,4.209934474152979e-07,0.24313217902576126,1.0081843138226583,-241.60911033564443,0.3448086795061063,0.2273785436195637,,,blank_sat_deformed,0.24313217902576126,82.10869651985448,0.0008609434232175478,0.45868153000983947,1.3683873205422658e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 0.2273785436195637, ""rho_T_shift"": -241.60911033564443, ""rho_T_tau_scale"": 0.3448086795061063, ""rho_T_amp_scale"": 1.0081843138226583, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.24313217902576126}",0.2183217580924703,0.0,6.248594742976025,6.603702085123801e-08,1.1376071859770491,2.4311544842096855,2.7067064663184075,COMPLETE
284,39.33333216728289,1.1475139881681327,4.452221746900807,2255845.009570688,6.545739100865156e-07,0.13112372663332506,,,,,,6.741909667970374,constant,0.13112372663332506,74.30474342757928,0.0073007845050249995,0.6087877245976284,1.3129840023353274e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 6.741909667970374, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.13112372663332506}",0.12616656093279086,0.0,1.5229227308542796,2.260405619658447e-05,1.0671441009136449,0.12737677477493994,0.1395995672893114,COMPLETE
285,41.76364226684208,1.0165508474957676,7.181980596902534,2731252.2097712113,3.246709639522074e-07,0.15500275428438706,,,,,,6.295090959293776,constant,0.15500275428438706,58.56221562932125,0.0029374700246465784,0.5607861819027781,2.0962873040911378e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 6.295090959293776, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.15500275428438706}",0.13186045457197126,0.0,1.787256187278515,5.787459291049986e-06,1.1144779396996318,0.13665120796104907,0.16857534005132857,COMPLETE
286,41.27265573723039,1.1115755336779212,4.156313466980149,2687017.9338742876,5.57723297162592e-07,0.21434570078119947,,,,,,6.252701102830768,constant,0.21434570078119947,61.451810991668204,0.003452739059687256,0.5712216783011484,1.9174381986670297e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 6.252701102830768, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.21434570078119947}",0.12786526273698845,0.0,1.4850554667984714,1.0345951714724068e-05,1.1234814208499064,0.14219113576244355,0.20528101876869698,COMPLETE
287,24307.236260524925,1.0688319180520514,9.542994115414341,1245622.852774106,3.3434810079923574e-07,0.6653888937246928,,,,,,6.124826036078838,constant,0.6653888937246928,115711.18762707367,0.394031423872957,0.9620693403214061,137215907154.85568,"{""rho_mode"": ""constant"", ""rho_const_scale"": 6.124826036078838, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6653888937246928}",0.14140032407610512,4854.808621266155,1.83089715947903,0.25520862581676734,0.8077846396518292,0.15360808158804934,0.06885310654262697,COMPLETE
288,39.64560526686402,1.1667011048410683,3.255050706136636,2350193.667308831,4.2273480999105e-07,0.21245099842502313,,,,,,6.5159158160403905,constant,0.21245099842502313,72.25587227470778,0.006393017338750486,0.6029435616119269,1.3871452277136448e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 6.5159158160403905, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.21245099842502313}",0.1290018371237498,0.0,1.800258753522714,6.859708093630712e-05,1.0527223478122765,0.1248584333161433,0.10142038996190371,COMPLETE
